Reviews,Ratings
"Using this printer from one month without problem. Quality is good when printed with normal mode. Have not used draft or high quality mode yet.

Printed 12 colour pages and more than 50 black and white till now. Can't comment about the cartridge life.

Color print speed is much slower than black and white print, but it's ok for me because I don't need many colour prints.

Overall a good budget printer.",5
"The printer is working good.
We bought it in diwali offer. For this much lesser price , the printer is working very very nice. The quality is so good. Thanks to Amazon and HP. I bought it for my dad while I use another HP LaserJet p1007 printer. Both the printers r working well.
Initially I had little problem in installing this deskjet printer to iball 8"" tablet PC. The printer model/ type was not showing initially. But the problem is rectified now. Still I have to find the way to ""scan"" the printer in the tablet pc even after installing the HP smart app. I don' have much time.
Still I have yet to try the cloud printing or it would be better if HP helps to make work the scanning function. The other 2 functions (print and copy) r working fine.

Thanking u all,

Regards- Vinodh Kumar & family. (Amazon customer).",5
I purchased this 6 months ago. I purchased it for my personal use at home. But I did a big mistake. The reason not to buy are : -1.paper get stuck: - first few month it was smooth experience but after that whenever I wanted print the paper gets stucked in the middle of the printer. Then I have to manually remove page from printer.2. Unpleasant noise : - printer makes a unpleasant noise while printing. It gives feeling that the printer has been damaged. First time I was scared by this noise.3. Poor quality of print : - the quality of print is not at all good. This is a ink printer.4. Costly cartilage : - they are must expensive black cost 800 and colour cost 1000.then don't work even 1 month properly.Note : - don't buy this printer.you should buy the new generations printer this is very costly and not effective.BELIEVE ME.,2
This is third HP printer that I have purchased. I had HP deskjet 1050. Only Rollers create problems may be due to more wear and tare. But company may take care of quality. Second big hurdle is the refill problem. Cartridge too small and costly and suddenly exhausted. In emergency unavailable immediately. Working hampers as nobody can count pages printed. Otherwise printer is awe sum.,4
"This printer is a very cool deal in this price point. You can print , scan and copy easily. I personally liked this product. It is best suitable for home use. However printing rate is a little slow but it produces high quality prints.
Based on my observations, I can say that -
1) Printing speed - 7/10
2) Print quality - 10/10
3) Command (how fast it catches the commands) - 9.5/10
4) Durability - 9/10
5) Scanning - 10/10
6) Functioning of buttons placed on the printer - 10/10

One more thing that I can see on this printer that it will not catch the paper on the tray if only one is placed. You have to manually press that single paper so only your printer will recognize it.
Otherwise everything is good.",5
"I bought it at very affordable price of 2500₹. It's really easy to install. One can search for installation process on YouTube and then follow the procedure. Print quality is too good. The best feature is that it's 3 in one printer which can print, scan and copy. The thing I didn't liked much about it is cartilage which may dry up so you need to use the printer in every 2-3 days. All the cartilage can finish after printing 100 pages. It's good for those who use it for personal home use.",5
"If you know how to remove a few pieces of sticky tape and follow pictorial illustrations to slot in the ink cartridges, the initial setup is easy. What is not so easy is getting HP's Smart App to work. It's an utterly senseless interface with ambiguous prompts and instructions. Once you have figured out that you don't need to 'add' the already installed printer, then you run into a regularly freezing app. Thank goodness for Ctrl-Alt-Del. HP offers no advice or good solutions for their Smart App's freezing problem. There is a workaround though, which I finally discovered after trying umpteen number of things. Terrible terrible 'Not-Smart' app. Print quality is OK. Scan quality is poor.",3
"Printer is budget product for home use, but original ink is a big scam, 2 Rs. manufacturing cost of product has MRP Rs. 754/-. And local ink refill will not work every time, Sometimes cartridge will failed, some time printer will block the cartridge. and indicator light will blink continuously. Reset and other tricks available in youtube will not work once cartridge blocked.",1
"ABOUT THE PRINTER:-
user-friendly, medium-sized not too big or too small. good for desk and personal use.
2 ink cartridges come with the printer. it's a light lavender coloured printer which I love. there's no printing paper with it.
HOW TO INSTALL:-
so I am writing this because I myself had never used a printer in my life on my own.
1. remove the covers and plastics and the cardboard inside protecting the ink slots. adjust the paper alignment (the paper alignment bar can be moved to adjust) and close the inner door from where the print will come out, only open the outer door.
2. connect the wires to your laptop/desktop and go to the website provided in the pamphlet.
3. follow the instructions from the website and you're done!!

hope it helped :)",5
"Defective product. After installation almost I have wasted my 2 hours with HP team for getting my problem resolution of paper not loading.. and they have assigned an engineer for resolution of the same ...

25-Jan-2021: As per HP care Team product is faulty and needs to be replaced.
27-Jan-2021: Replacement product received. Which is also faulty and now a refund is initiated.

In case you want to waste you 1 week for this long process go ahead and purchase this trouble box.",1
"It is simply impossible to understand as to why HP cannot create a simple installation system. You have to first download an app which then refuses to recognise the printer and keeps asking to ""connect"" the printer when it is already connected! In three days after delivery, I have somehow managed to install the printer on two laptops and still waiting for HP app to work on one more laptop. All in all, utterly third grade product. I had canon printer earlier which was fast easier to install and operate. Not surprisingly, HP has named its printer driver as ""HP Smart"" - it is the dumbest app around",1
"I was using an HP 1515 all-in-one printer for several years but it got stuck with a paper jam problem. It did not have any setup cartridges, but this 2331 printer is having them. Instead of simplifying setup, HP is making it more and more complicated. Since the setup cartridges are to be thrown out after a 5-minute use, they only serve the purpose of eco-unfriendliness. I can manage with this 2331 because I am running a one-man business.",1
"On time delivery by Amazon. Print quality is GOOD, on par with any other printer at this price range. But canon mg2570s & mg2577s are cheaper & comes with cheaper cartridges (something I observed).
It takes some time for the Scanning & printing process but thats normal for home use & even OK for small home business uses. The lid hinge looks & feels quite flimsy though.
Installation process was hassle free. Online Registration was swift. Hp's app is super easy to use just uninstall the bloatware ;)
Refill cartridge is some what expensive but thats inevitable with any inkjet printer (no point in blaming only hp for that) but canon's 745s black & 746s color cartridges are relatively cheaper, (around 200/- less)

Overall Good product, at the price of 3K it gets the job done without any trouble.",4
"Best in this price. Budget friendly.
The print quality is awesome for colour and black and white print both.
We never used printer before but installation was very easy.
Yes, print speed is bit slow but we don't need to open a shop, in 3400 INR it serves more than it needs to be. Scanner is awesome and fast too. I am truly satisfied with the purchase.
It is being used frequently by all of us in our family.",5
Everything works fine and printing quality depends on the ink. The stock cartridge ink works like charm. The color cartride after 3-4 refills stops detecting by the printer even when it's full with ink which I think is a scam of printer business. But the black cartridge still works whenever it got empty I refill it and it's works. The printer works with single cartridge too! But the cartridge are very costly to buy,5
"Printing quality really amazing. Ink consumption is bit more, but it is ignorable. It is not so handy for office heavy duty use. Now in the present situation of Work from home condition it is good fit. Do not take much of space, easy to set up. Ink cartridges are costly. No installation CD or support is supplied with the instrument. One have to download the driver online. That's become a big challenge sometime. Aesthetics and Printing efficiency are good.",5
"It's low cost printer but maintenance (running cost) is too high. Printing cost is approx Rs. 8-10 per page for Black and white and Rs. 10-12 for color printing because cartridge will cost you Rs. 700 (B&W) and 850 for color.
Or, If you are thinking you will refill your cartridge then you can't, because HP Smart app will deduct that cartridge and you can't print with that you have to purchase new cartridge after printing 50-60 Pages.
Hope It will Help you to select right printer for your need.",1
Really i must tell you this junk here is amazing i mean who the hell can give you hd printout at such a low price and it's a complete machine with print scan and copy and really easy to install there are two methods of software installation one is online and second is offline both are easy you should go for this,5
Horrible horrible when it comes to cartridge. Printing is good quality only if you install orginal original cartridge if you try to refill the cartridge with different ink things was really messy each cartridge cost 750 rupees so you can understand how expensive the cartridges are. it gives only max to max 100 page of good printing.,1
"Please read till end , trust me please don't buy this , after one cartridge is empty if 164 prints are done from one cartridge it will show empty cartridge and one cartridge costs 1200 and if you use this printer so rarely the ink will dry up or if you refill an empty cartridge it will not print anything and buying new cartridge everytime it drains up it will cost you 2400 per month , it's better to buy a expensive printer rather than buying a cheap hp one and later knowing we were scamed it and even now you are not convinced than try printing some images of 2K and above it will print them near to 720 p there's no reason to buy this awful thing",1
"I think it's a stupidest buy of my life.

I got this Printer at 2400/- odd, I was very happy but soon I got to know about this fraud.

Printer they are selling at 2400/- and guess what it's cartridge is worth rs. 1500 /-(If you are buying Colour Cartridge as well).

The maximum pages 50 it has given. Till now I have brought 4 cartridges worth rs. more than 4k which more than cost of this printer.

It can only be successfully used as a Scanner.

Be smart and research about what I am saying.

These cartridge wont last even 1 month.",2
"Printer setup and configuration is pretty easy. The cartridge life is really poor. For me it exhausted after printing about 40 to 45 pages. Both the black and the colour cartridges exhausted. Other than that, if the paper gets jammed, you have to be really careful to take it out from the printer because it may damage the interior ribbons. Print quality is really good at this range and photocopy is also good.",4
"Its a hell of a task for this printer getting ready for your use. The drivers installation process is quite cumbersome and ""cherry on top"" the software HP Smart is not detecting the printer. ( Now using other HP software which finally detected the printer.)
Also not much of an assistance is available on internet to help you troubleshoot. You are on your own.",4
"Wanted a colour printer for the longest time without knowing it. I wanted it for printing study materials, and doing some official works like photo copying.

This machine does it all. Im really satisfied. Its like one of the things that makes life easier.

If u r in a dilemma, don't be... U can go for it",4
"If actually U count. It comes to 6-8 Rs/print on one side only.
Plus the cartridge though they say it prints 180 pages/cartridge. Mine works only for 100 max even without pictures/diagrams which might be considered uses more ink.....
Only advantage is i can print whenever i want. Whatever i want. Apart from that, its a waste...... Though product works great.....",1
Within a week it's paper jam issue started. Hp technical person saying nonsense things. It printed only 20 page. N he saying yes sir it's only 20 page giving cartridge is empty. After we bought new cartridge again it strucked now he's saying it's not cover in warranty. I purchased this just 15 days back it completely waste of money and time. Hp is worst support. I do not recommend this product don't buy this brand it's just a brand u can't get any support.,1
"This product does printing and scanning well. Works as expected. Main problem comes is the ink cartridge. If you shop online original cartridge, it costs ₹800 and more ( for small black catridge that yields just ~190 pages ). That's more costly if you are taking more print out or copy. If you take less pages and do scan, then this is good for you.",5
"I would like to say that it was very easy to install the printer and it's easy to use it. However, I would like to mention that the ink is not too much and after 120 pages it's not possible to print out any document with a high quality. Anyway, it's a good product for personal use. If you want to buy something for office, I don't recommend this printer because it's made for personal and domestic use. It's an all-in-one made for home. Good product!",4
"Printer is good, no complaint but cost of printing makes us cry(i put least quality prints). While buying we think we dont take much prints but that opinion does not last long. Go for ink tank even if budget does not permit.",3
"If you are looking for a cheap printer for home use, for school work, hobbies etc, and you print about 50-80 pages per month, this is the best one available in the market for that. All in one printer in less than Rs 3000 is a steal indeed. Very easy to set up, just download the drivers from hp website before hand.
Color print at draft setting comes put with lines , so keep that in mind.",3
"Yet to install.but basic functions are great.3300while ordered and had to pay 3.5k.only wish this lasts for a while, unlike other Chinese products.wanted a sturdier fibre built, seems more of a plastic variety :(",4
"Did not work well, could print only 5 black and white pages and stopped printing after that. Color prints were also not good from day 1 itself. Need to take it to nearest HP shop now to check whats the issue. Updating the review again .... in total in printed 78 pages only, after this HP forcing to buy new cartridge for 800 which will print 100 pages,,, so per page print cost is 8 on top of money paid to buy the printer... third class useless product",1
"Decent print quality. Good option for thr price point compared to other HP printers.
Takes a little extra time to print but is not disappointing.
The software to control the printer is quite a hassle but nothing impossible to get through.

Installation was mostly automatic and a merely 5min procedure.

Happy to have bought this for domestic use.",4
"Don't Buy Only 90 Black&White Pages can print with one cartridge.
I was take wrong decision to select this printer.
When you going to purchase new cartridge it's cost is 700 to 800 rs.
You can't refill cartridge
Don't believe on YouTube video I tried many times but it's not working.
I suggest to HP plz low down cartridge price .
Now one Print cost using with this printer is about 10 to 12 rs for Black & White.
Any one want to buy this printer plz read my review carefully and also watch YouTube review",1
"so I gave all rate 3 stars but I gave
print quality 5 stars
Easy to install 4 stars
Easy to use 5 stars
BUT
the printer costs 3,299
with cartage
and after like 20-25 prints the black&white cartage is over & now throw that cartage in the garbage and but a new 800 rupees cartage.
same with the colour cartage but the change is colour cartage costs 1200 rupees",3
"Hp ink catridges are 750rs for black and 999 for tricolor, black ink gives merely 150 pages then u have to buy a new one,if anyhow u try to refill it ,catridge gets distorted then never be of use again and if refilled properly print quality is always smudgy and sometimes unreadable",1
"Never buy cheap printers. This is totally a scan big printer giants sell printers for small amount of money. Because their main agenda is to sell ink cartridges and that where they earn money from.

This is the cheapest junk you can buy. It stopped working after 6 months and got repaired in warranty, then again it stopped working after 13 months and now HP is asking 5000 rupees to repair it. Plus it is a ink guzzler printer one cartridge barely prints 70 black page. And 30-40 coloured prints max out.",1
Good product bit model is obselete in the market is what I came to know. Very easy to install & it’s plug and play type. There is no CD along with for installation & ths drivers could be downloaded online. Depends on the system config is takkrion process becomes easy. For windows 10 it takes few minutes but other system it might take a few minutes. But print & product quality is excellent & worth buy for a house. Reccomend this product for sure.,4
"The printer is not useful unless you going to print 5 or 10 pages a month
Pros-
Print quality is good
Easy to install
Cons-
The ink is very expensive , the first time we have printer around 30 or 40 pages then we had to buy a black ink catridge which is around 750
When printing in bulk it does not print the pages correctly, eg if I give page 15 to 20, it prints some random pages like13, 17 and all
Paper feeding mechanism is not that good, you may have to keep adjusting it",2
"What's good about the all-in-one?
• It costs only ₹3000.
• The scanner is so silent I feared it wasn't working at all.
• The prints come out good.

What's bad?
• For a ₹3000 printer, the cartridges cost around ₹2000. Just increase the cartridge cost to ₹3000 and I can buy printers instead and sell the old one for cashback.
• The provided cartridges barely have any ink. Few prints and they're out.",4
"The ink hardly lasts 30 pages , specially the back cartridge.
Combined Ink refill cost is more than printer and they are hardly available.
Initially thought this is worst HP product ever in terms for value for money then concluded all printer companies are scam.",1
This is epic printer i suggest or say order everyone to use this printer it has very good printing quality as i have showed it in the picture it is also easy to install and main thing it is very cheap price with exclusive properties i copied one bookmark and it is absolutely awesome as i have shared it in the picture the right one is real and the left one is copied which actually look same i suggest everyone must buy this...,5
This is a one of great scam....the printer is less expensive ....but the cartridge are tooooo expensive....and slowly you get habitual with print....and you want more and more categories....and now the cartridge are not available in the market....owned and controlled by company,1
"The print quality is okay but the real problem lies in the catridge after 30 prints it showed low ink when we try to take the diagnostic pages it gives clear print but then u can't give a print frm ur pc and u can't take a copy as well regret the purchase, so I am updating after use and I replaced the catridges and the printer is still not working go for other companies the repair guy also hasn't arrived even after complaining to the company",1
"Your browser does not support HTML5 video.
 Not worth it I paid more than 3000/- for it installation was not easy for a begginer or first timer. Print quality not that good average. Print cost is very high as just by printing 8 colour print catrage is empty. Pathetic will for sure return.",1
"Very delicate. Parts break easily. The inkjet provided says 120 papers of printing, it finishes in 40-45 paper.
Avoid.",2
It seems the black ink cartridge was already dried up .Few prints were taken and the impressions were very light and then it stopped altogether.Now I am getting my print work done from market.The colour cartridge dose not print black & white work at all.There is some problem. I did have two copies printed of my vaccination certificate with colour where in PM’s photo was in colour.No technical staff ever responded my call. The printer is lying like a monument.If approved I would like to return it and buy some other model or else cartridges be replaced and also technical assistance provided to ascertain serviceability of the printer.,2
"The product I received that is the printer, was not sealed (I am saying that the printer is not sealed not the packaging ), the thermocol packaging inside the box is broken into pieces, there were no ink cartages, there is no manual or any quick start guide, there was no software cd or DVD, the printer is not taped also. It was definitely either a defective or a used product. The seller should make sure about the quality of the product. I have purchased a lot of products from amazon and this happened to me for the first time. It is really disappointing and it will create a bad impression on the seller.",1
"I have always used HP product and have been satisfied with the service as well as the products. The printer is not printing only after 40 days of purchase. Paper is getting jammed and nothing is printing. tried the basic self help from HP website. Still the paper is getting jammed. I need to contact HP for service and support, I do not have much time for the run around with the service center, tried calling the service center they are not picking the call. I don't know if I am calling the right number. The rating is purely for the product.",1
"If u have enough money and no mens to use that money then buy it, and waste all ur money by spending on the costly ink-catridge. If you try to refill it with other ink ur catridge will get damage someday. So my suggestion is not to buy it. I should research on it before buying it. Anyway it's now a decorating item in my room since I can't afford that costly ink-catridge.",3
"Print quality 8/10
Installation 10/10
Using 10/10

Now I found the reason why hp is buying this good printer for low price, if you want to print pictures this is just a scam. If you want to print a pictures it prints just 4-5 page & cost of cartridge is 1200 so cost per page is 300 rupees, when I bought this printer & printed 4 pictures on A4 size pages and my ink got over I thought you I don't used cartridge and I ordered for new one & after installing new one I printed again A4 size picture & checked cartridge it because half.
HP don't even allow us to refill if we refill our cartridge then our printer will not have warranty so if you are only black and white printer then buy then one but for colour printing don't buy this better go to cyber cafe and print what you want or buy laser printer never ever buy inkjet printers for colour printing.",2
"Things I want you to know:
1.It is not cost effective for long term.

Reason: The cartridges which they give (1 Black and white, 1 Tri-Colour) are not at all sufficient. At max, you will get 50 best quality printouts or 70 Draft/Normal printouts .

2. You need to buy extra cartridges which will print around 190 pages and will cost Rs.755/- per cartridge. Just keep this point in your mind.
3. In my case, the same day, the printer arrived, after printing 5 pages, all the lights started blinking and I had to lock a complaint call to HP. The technician came after 2 days , applied white grease , dealt with the cartridge placements and repaired the (new) printer!
4. You must take the extended warranty for at least 2years, coz you shouldnt rely solely on the guaranteed product.
5. The print quality will vary according to cartridges. But I must say, go for the wifi enabled printers [which it isnt].",2
I bought this product from amazon. after install I found out that its driver is not available on HP site. I tried to refund but amazon customer agent didnt allow and pushed me to install HP Smart and told that it will work with that. BUt it didnt work. Now amazon is saying that refund window is closed and I can not return this useless product. I dont know where to reach it to refund or get it working....,1
"First of all, if you're a student who wants a printer for printing study materials, for e.g. notes and assignments, then surely go for it..It also comes with inbuilt scanner, so you can download and print registeration or entrance forms, and easily upload with the scanning option..
Yeah, the cartridge proves to be very uneconomical; So better if you refill the catridge at the right time( when the ink level is low but not dried up )... I suggest you to get a prodot ink bottle and you can easily fill upto 20 times..

Subscribe Technical Badri on YouTube..
.
Press Helpful if you liked the review..
MASTER BADRISH",5
"Packaging os very poor, look like box was opened from downside and also inner box is tored on handle",2
"If you have a Mac with OS after Catalina, it is impossible to install as the Mac does not recognise it. My new HP DeskjJet is now a piece of furniture !! The manufactures should be take to task for not clearing stating the this printer is not compatible with Mac Laptops.",1
"Just recieved it now in Ladakh, though it took a week, recieved the same product shown in the pictures and works quite easily. Lets see how long it will work properly. Like the photo scanner and surely it will make lots of my work easy",5
"I have been using this product from last one week, the product is good but when i received the product the packing was open and when i asked about it to the delivery person he said ma'am it just got opened between so many packages.... i was not confident to use this and entered a replacement request.... but no response on it. Tried reaching the customer care but no luck with that either. At last had no option and started using this. Amazon should be more strict with packing and delivery of such electronic products.",4
Product is nice one no doubt about it and very easy easy to use. Print out a bit costly as per print cartridge cost. But one we are using for home use and every now and then print out is not required so it worthy in this view. Print and copy quality is beautiful only thing you have to use original everything...hope you understood. Rest all ok. Very easy to install.,4
"since I bought this product printer not working, we hardly printing 5-10 pages ina day, since day one which is not working, we using our next-door printer ( we thought its some drive issue - yesterday I have so IT person came and look into this, he said this mechanic is gone not able to fix ........ what is the guarantee of this product we simply purchase from amazon --I don't know whether your people checking this product is working are not ???---- I am not happy at all i need refund and take back this -even if there is no money return also take this and throw this crap to his face........... i dont wank keep this e waste with me ....",1
"It's definitely worth buying this printer especially if your needs are relatively simple. This printer is essentially a simple all in one printer with copy, print, scan features. The printer comes with HP Inkjet cartridges. You have to feed paper from its back. It's very easy to use once you've done the setup right.
There's one pain point though i.e. the printer does not come with any software disk. I had to search online and download the right printer driver for my PC to make it work.",4
"I now understand why it’s priced so low. The description sells you quality but starting from installation, the paper tray and it’s alignment to the quality of print - it’s as cheap as the price. I would recommend future buyers, to at least see the quality of print, before you buy this product. After comparing the print from a cannon printer, I feel a bit short changed.",1
"Have been using the printer for about a month. It's very good for home use. I'm sticking to original ink cartridges for the time being as the refill procedure provided in the after-market cartridge and ink seemed too cheap and prone to spillage. Even otherwise, original cartridges are easy to use and affordable for home use, when you consider the trouble of going to a shop to get printouts and the cost you pay there.",5
"Printer is ok for those who are economically well to face heavy maintenance cost. I could print only 80 pages (b/w) with the provided cartridge. I realised that it is not meant for me, so i returned it immediately.

Pros
1. Comparatively cheap cost printer with AIO features
2. Good printing speed with medium quality for home purpose
3. Quality scanning and functioning

Cons
1. Heavy maintenance cost (especially for cartridges, you have to pay about Rs. 769/- per cartridge)
2. Colour fades after few days
3. Colour print is not up to the mark
4. Ink refilling is an option but risky (lasts maximum 3 times per cartridge)

Suggestion
1. Better go for ink tank printers, even though initial cost is more - profitable in long run (if you print atleast 300 pages per month, then compulsorily go for ink tank)
2. Take care in case you plan to refill the ink, it may damage your printer as well as void your warranty",3
"Print quality is good. The ink that comes with the printer is demo one, good for around 25 bw and around12 color pages. After that, the new ink cartridges are costly. Almost 12 rupees per bw and 20 rupees per color sheet. If you use it frequently to do not go for this.",3
"Please don't buy this printer seeing the cost. The cartridges finished super fast and absolutely does not work if you try to refill it back. The cartridge is of course qay expensive. We already had a hp printer but after a while you obviously don't get the cartridge (ploy to sell new models understood). Got this one for OCCASIONAL printing, but now having a bad headache coz of it. Less than a star.",1
Usng it is very costly the cartrigde ends very soon and then when you want to buy a new one it's about half the price of printer.! cartridge prints not more than 40 pages My printer After the 2 cartridges which were included with it got over i could not dare to buy new one because of its price and so i threw my printer,1
"this printer received as faulty; xerox & scan functionality never worked.
contacted amazon for return straightaway; but as it's under warranty of HP, the only way is to contact HP to fix it.
HP engineer came up and detected faulty scanner head and promised to replace it soon; now it's more than 2 months and still waiting it to be fixed.
disappointed, AVOID !",1
"Print quality is ok.. Not good for printing on smooth surfaces because ink does not dry. Not good for printing on both side u need to change paper manually. Color cartage gets over in 50 pages black and white in 65 print speed is slow 3 color paper per minute 5 back and white per minute. Scan takes 5 minutes.. But the thing is every function works it is all in one printer
If u refill it with fake turbo inks the printer finds it and the printer software shows there is no ink.. But it can print..",3
"Nice product at this price range.
This product is usefull for few copies.
If your requirements to copy 50 to 80 copy per month.
If your requirements are more than 80 copies you need other printer...",5
Most horrible thing I ever purchased on amazon. Never expected such a useless product from hp. Wasting all my A4 sheets and precious cartridge ink in abundance. The paper is always getting stuck inside. 9 in 10 sheets are getting stuck. Don't buy this product..,1
"HP DeskJet 2131 Is an amazing Printer to go for in A budget option. Although it's a cheaper option the printer is pretty good You can Print, Scan & copy[zerox in both colour and b&w].
If you use a good quality paper results are extraordinary.
A few cons.
1. The stock carterage is terrible it's a very poor quality.
2. Carterages are not reusable
3. I received a damaged carterage.
4. Cost cutting is highly observed over the printer.
5. Also no proper information on how to use the printer via laptop",5
"Pros:
Easy to install and setup.
Black & white print quality is good based on the printing quality you choose.
Print, Copy, Scan options available.
Good build quality.
Good for home purpose who takes print occasionally.

Cons:
No WiFi connectivity.
Cartridge bit costly.",4
"Poor quality
HP Worst service from manufacturer
It stopped working with in 3 months
HP rejected service and asking me to take it to somen local technician to check it about catridge dried out or not since I did not used it for few months.
MY PRODUCT IS STILL UNDER WARRANTY.",1
"Worst experience ever on a product
Ordered this from ""Appario Retail Private Ltd"".
Product was delivered without power cable and ink cartridge.
Packing was in bad condition with parts missing and so I returned this product immediately
When the product was replaced second time, then also defective product sent and it was not printing anything in color...HP print software was clearly showing defect on my laptop...wasted my time on this...",1
Excellent product and worth the buy. Was at a good discount and certainly won't get the price anywhere in market. Also this printer was even available second-hand on Amazon for INR 700 cheaper but saw how disturbed customer's were after receiving it. Totally worth not being stingy and buying this new. Has taken care of all my needs and redefined convenience!,5
"PROS
1.Easy installation
2. No smudging
3. Speed around 8-10 page/ min (black and white)
4. Color Printing also nice
CONS
1. Printer sound
2. Vibration
3. Cost of Printing a little high
4. No double side Printing

Go for it if you are to print 50-100 page per month. Use Draft mode(b&w) for less ink consumption.",5
"Bought this for my kid who will have to print a lot of notes. Other than the looks , nothing is what it seems. Fragile to handle.The back-end support is not stable.It takes the precision of a surgeon to main the paper in the exact position so as to be picked up my the roller to print. Print speed is too slow. If you want to print 50 pages or so , dedicate half day of yours for that. Waste of time and money. Returning it in the first 3 hours.",1
Not even got 40 copies with given black cartridge. Problem within 4 weeks of purchase. When we called costumer service they have raised a complaint and given phone number with address of the service centre. Stupid service and they didn't even picking the call that to for a week time. Such irresponsible person and service,1
The ink tank printer is easy to handle. And pretty much good quality of print. Issue is only when you realise once ink got finished filling with suitable similar ink that's a head ache.Because the ink cartridge is too expensive than the real printer itself.,4
Product of the hp is very nice and but only disadvantages of this product is ink cartridge of black and tricolor is very high price.don't think is very High quality product.If you want best product go for tank ink jet printer,5
"The 803 cartridge which is used in this printer claims 150 prints but even with economy settings my black cartridge finished with 30 prints.
Now, to keep my warranty alive, i cannot use compatible ink, i can only use HP cartridge priced at around Rs. 800. High price to pay for 30 pages. I feel i have been scammed by HP.",2
"I dont know why people are writing negative reviews about this product. This is purely for occasional use at home. The print quality is amazing (both b/w and colour), easy to set up and use. You just need to download the driver and all set for use. I will recommend this product for home and occasional office usage. Best product in this price range.",5
"Product seems average. Was given a product by the seller where the seal was broken , installation CD was missing. I tried to place a replacement request but instead I am asked to contact HP for missing accessories. Isn't it the basic requirement to provide an untampered product by the seller ?",1
"Print quality not good, I think item was opened or used somewhere. And ink cartridge already installed. Ink cartridge also damaged and it will seen as used. Overall I think it will be used used product. I want to answer from amazon about this product.",1
"I got this all in one printer during the lockdown period for my WFH requirements. Happy to report the printer is super easy to install and use. Print and scan quality could be better but considering the price, it is adequate. Amazon delivery is as usual prompt and very reliable.",5
"Baddest printer ever
I buy hp deskjet 2131 in just 3099rs
This printer is one of the bad printer not because of quality but also the number of print it can prints in one Cartage.
This printer can print on 20 instead of 120 that is really breaking the trust of customers and at the time of replacing they firstly offer replacement and after that they cancel it
I am feel very unhappy to buy this because of quality and the service of Amazon
Very very very bad service amazon
Please improve your services before delivering products.",1
I was bale to take only one clor phpto print on a phot paper .After printing a single photo the Color Ink indicator is blinking was therafter not able to take a single print. To take black print out now I have to take the color catridge out and then take Black print out . Unable to take Color printouts thereafter. God know whether the original catridge got damahed or the Printers Color printing assembly. Awful product experience.,2
Bought hp deskjet printer a month back. Recently i am unable to take black and white print. Contacted hp service online & then informed my print problem to HP service executive. In turn they advised me to contact local service centre of hp for replacement. Surprisingly HP service centre denied any replacement of cartridge as it’s setup cartridge. HP seller has not informed that printer will be delivered with setup cartridge (limited print capability) and we have to by normal cartridge additionally. It’s unethical & not expected from hp,1
"Amazon No complaints with the H.P. Desk jet 2131 printer. It has scanner & copier also.
3 in 1. That is print, scan & copy. Working smoothly no complaints.
It's a value for money. Only the printer driver has to be downloaded from the Internet. N. Srinivasan",4
"After 3 months of usage , an writing this review , sometime the pages we print are not printed in correct manner on A4 papper , sometimes the alignment is not correct while printed in A4 , and some time a small portion is sliced off at bottom or edges while printing. Scanning is fine, Overall an average printer, okay with it but not the best one in my opinion , for the price which i bought it is doing my needs and iam okay with it.",3
The product is great. Produces nice and crisp prints. The only downside is the cost of the cartridges. End of the day you will be spending more on the cartridges than the printer.,4
"I printed only one paper the first time I used. the second time, I got toner error and had no clue what the issue was..
never used the printer since then
tried to return it, but I had crossed the 10 days mark then. there was no option to even get in touch.",3
Print quality is good but the problem is that a colour cartridge can print only 65-70 pages and black cartridge can print 70-80 pages . After that we need to buy a new hp original ink cartridge which cost about 1400-1600 rupee ..... Its really costly for longterm use..,4
"Horrible printer never buy waste of money
Rs 2000 for small cartridge replacement cost way better to buy a ink tank printer just plain fraud 😡😠😠😠😠😡 actual cost exceed more than 25 rupees per page black 9out of 10 times ink cartridge block rs 2000 for just replacing 2cartridge just to print less than 30 pages if u want a printer get a ink tank of espon never buy this printer again total waste of money",1
As per my opinion the said product is directly imported from China and keep in ware house no PDI/No checking done and also not inserted the user manual in Indian language or English language. and deliver to Indian customers,1
Don't Buy cartridge printers. It will cost you much much higher in long run after 2 to 3 years if you compare between (both cartridge-printer + all the cartridge you have purchased) and (inktank-printer + all ink) you will find out ink tank is much cheaper . Better go for inktank. Never think you can refill and use old cartridge HP blocks old cartridge after it's ink get empty. Printer will not detect refilled cartridge.,1
Print quality is very bad as the black cartriage slot not printing properly and only coluor printing slot work. Installation is very hard as the i was applied engineer for installation after 6 hours long time printer installed and not easy to use as the cartriage daily empty.,1
"Great product at this price range. Best product for home use and easy to use.

Quite easy to install and great product for kid's school projects. I would definitely recommend this product. Go for the product without any second thought. I have been using this for last 3 months with non issues.",5
Print quality is very good but scan quality is not upto the mark... installation is not at all user friendly they need to give driver oftware CD....if you are not computers savy you will then face the heat while installing this printer,3
"This is a simple, old school, wired printer for light, basic use. Haven't had it long, so can't comment on print yield, etc but it is straightforward to set up, *as long as you are using it with Windows devices"". HP customer service is pathetic and humans there are incredibly difficult to access... I will not be buying HP again.",3
"I have received the product and looks nice. I tried to install the device but there are lots of issues. Mainly driver is not getting installed. After that I have contacted customer support team to assist for the installation and it got installed.

Not sure why I am having this issue, If i am trying to print multiple document it is not possible. After the first file got completed need to restart the printer to print the next pages.

Any one know how to fix it?",2
