Reviews,Ratings
Such a nice laptop it is beast for me and the battery backup is also nice or grafics card 1650ti is so better than 1650 so buy it value for money product 50990 rs so awesome price I know the price of this laptop 1week ago is 49990 but no problem buy it,5
"I purchased this laptop on 18 February 2021, got delivered by 23 February 2021. Had to pick the laptop myself from the EKART hub, since delivery person couldn't take laptop for delivery.

Make sure to make a video while unboxing, so in case any damages to the product, you get easy replacement.

I unboxed, and alas, it was so beautiful. Make sure to check all the ports, usbs, any scratches or fingerprints. Now you may end the video making.

Plug into your charging, and on the laptop. SSD boots up super quick in 2 seconds you have home screen. Setup your Windows 10, and update it. It would be between 500 mb to 1gb I think. Make sure to register your product via the SNID (serial number) in the Acer website to start your warranty Status. IPS is super beautiful, however you may experience some sort of screen bleeding, normal in IPS, and never noticible in games and movies. After installing necessary drivers, application and bitdefender, I get 4.7 gb ram on a regular basis. That MAY seem to bottleneck the device sometimes, and you may not do multitasking WHILE playing games, however games won't have any lags or frame drops. RAM supports 2666 mhz, so get yourself one extra 8 gb. Speakers were decent, webcam and mic were decent. Keyboard, trackpads and backlight was amazing.

Gaming seems beautiful, till now I have played Medal of Honor Warfighter and Battlefield 1 at Ultra and got 60 fps (locked). I have installed Acer Predator sense to control the fan speed to max and GPU clocking to max during gaming.",5
"Good product. Delivered 2 days in advance of originally committed date. Very good packaging. Appreciate the service. Product is good as specified, light weight, screen is bright and attractive.",5
"An honest review after using the laptop continuously for 3 days. In the beginning the laptop had some heating issues but they were solved by the 2nd day. The laptop is a 14 inch one which is easy to carry and handle. Also it is sleek which gives it a good look. The keypad is good but the mouse pad is a little flimsy. It could be better. There are no specific left and right keys for the mouse, it's just a blunt touch pad with left and right clicking systems.

The laptop works fine. It starts in 4-5 secs. And it is able to bear continuous working as well.

All in all, if you want a budget laptop with keypad backlight, you could go for this.",4
Amazing,5
"After a detailed study I have purchased this laptop. If you want to buy a complete laptop for official use and online classes, go for it without any doubts. Excellent display,super fast booting and soothing sound. Overall it wouldn't make you regret after buying.",4
"It is a good buy.
Better battery backups
Better performance
Looks & design fantastic.",5
Nice one😊❤️,5
Classy product,5
Good product,5
"Very good product.
Sound little bit low. But OK.
Otherwise very good as I found till now.

I shall update if required after using it regularly.",5
Vlaue for money,5
"Excellent Product By hp but everyone knows that something is always missing by the brand to fo price Cut which is a SSD. If hp provide SSD then it is the best in class and performance. Ram available 7.9 GB. But speed is very very slow because of 7200 RPM tosiba HDD. Didn't do multitasking with this HDD it's always stuck while open chrome or even Edge. very SLOW and LAGGY. So if you want to buy this laptop then buy an SSD with it then also you get the lag free performance.

Performance -- 3/5 because of SSD only which is the biggest drawback of this laptop.

Display -- 4/5 for anti-glare 1080p IPS display which is very bright.

CPU -- 4/5 in this range because this is the first i3 clocked at 3.0ghz and turbo upto 4.1 which is best.

Ram -- 3/5Samsung 8g 2668 MHz which good but here also hp cut their cost because i3 11 th gen support 3200 MHz and like dell and other brand gave that ram.

Battery -- 3/5 41WH quite descent but if it's 47wh bcs asus and dell also gave that or higher.

Keyboard -- 3/5 because of bulid quality and no backlit.

Build quality -- 3/5 Full plastic no metal at all😔

Desgin -- 4/5 Design is good but touchpad and keyboard are feel like cheap plastic.

Noise -- 1/5 because of HDD😡",4
Excellent product friends I will recommend performance awasome i3 11th generation my usage only coding and program useful for students also I will recommended,5
"Its take 15-16 minute in first time boot b'cos of hdd
After that booking time is 20-25 sec
Designe good
Battery good
Performance good
You will go for it",4
"I took my leap of faith and bought this one as there were not many reviews and the ones that were there were not very encouraging. I purchased it primarily for my kids online studies and so far so good. After HDFC card discount and old laptop exchange I got it for INR 31K which I believe is a fair deal. I am writing the review after a weeks of usage to share the first hand feedback.

All the negative reviews here are probably not without a reason. There is certainly slight lag. At times the CPU utilization goes up to 100% on itself and then come down. It takes its sweet time (for the first time whenever anything new is tried on it) however thereafter the response time is better. Once set, the routine jobs it does well.

Looks, Display, Weight, Camera, Style are all premium. Battery backup is again decent. It took around 20-30 minutes to set it up for the first time. There are videos on Youtube which can guide the novices on how to set it up. MS office was pre-activated for me and standard warranty is applicable for 13 months. No heating issues in my case.

Around 7.8GB is the RAM available for CPU usage and 970GB space is available on the HDD.

Again, Review your requirements and your budget before taking a final call. Happy to answer if there are any questions.

Hope it helps. Good luck!
Amit",4
"Just add ssd for windows C and boot up and enjoy ! Awesome device. After booting for first time, I updated windows, uninstalled useless pre-installed apps . Now it works so smooth !",5
Excellent.. starting we have to wait 15minutes to start . after start .it will be nice..,5
"The product is awesome.
Don't believe in the myth that due to the absence of SSD the system will be very much slower.
Only it takes time in the booting for the first time. Once it's setup then no problem at all.
Don't waste extra 5000K for SSD if you are not a gamer.",5
Wow super product ...worthful.low price,5
Superb thank u Flipkart I like this product very much,5
Now All Things Are Perfect work... Delivery is On Time And Behaviour of Delivery Boy Is Also Good.,5
"I'm using this for past 1 week without any issues. Overall product is good with smooth performance, good resolution, pre-installed MS products etc. Could have been better with backlit keyboard, finger sensor & camera cover option which is available in 15"" inch variant.",4
Super awesome laptop....runs smoothly ...valorant runs on it like fluid...just amazing,5
"Light weight,smooth to work , processing is better",5
"It says Full HD screen and they delivered with a HD Ready screen.

My mistake is that I didn't search for the model no and check on hp website.",1
"Worst ever product i got it... They mentioned processer is 4.2GHz in specification and when it came it was 2.42GHz ....and when replaced that same product came with 4.2GHz.
And now when i am calling to return it no one is receiving call..... Even with app also i am not able to place return order it says to contact us and which again does not get connected... Really frustrated with such service",1
"Truly disappointed with HP . Its a corei5 11th gen laptop, which heats up like old amd laptops. I urge everyone not to go for this one. HP need to think and change this model. Thanks to Amazon for accepting the return",1
"Very good product. After switching on it gets ready to use in less than 10 seconds and gets switch off in less than 5 seconds. Using multiple tabs at a time does not make anything slow. Heavy word, excel and PowerPoint usage is also smooth. Product is recent launch in 2021 and very useful in working from home or for online tasks. Best value for money. I exchanged by Dell laptop which was i3 and 4gb ram and was very slow. For any decent use the minimum requirement is i5 with 8gb ram and in this product the SSD, turbo boost and graphics card makes it much faster. Full HD resolution gives super picture quality.",5
"Your browser does not support HTML5 video.
 Awesome laptop
Good for engineering students.we bought it for my brother's 18th birthday. He is going to go into it so a really good hit. light weight. smooth like butter.*army refrence* go for it",4
"There has been an incorrect description of this product. The display quality of the is really bad and strain to eyes, one can not use for a longer time. Please be watchful before buying it. We did not have the IPS version and opted for the Full HD version but it is nowhere near that. If you are going to use a Laptop screen for primary display purposes, this laptop is not ideal. The description should be fixed ASAP.",3
The product is truly awesome. One cons that i observed is during the video calls the laptop heats up higher than usual.,5
"First of all this is a very very good looking laptop. The size is absolutely perfect and the screen is amazing, not anti glare though. The processor does its job without any hiccups and battery gives back-up for 5-5.30 hours. SSD with NVMe interface is very fast and I did not experience any heating issue as such. It comes with MS Windows 10 Home and MS Office with lifetime validity. Overall this will be a good choice for anyone who is looking for a lightweight and compact laptop with amazing performance for work or study purpose.",5
"Bought this laptop for my kids to attend online classes. Fast booting in 10 secs and smooth operation. Compared other brand models in the same range, less features. No fingerprint reader ord keyboard back-light. Sturdy look, Good display.",4
"Received this laptop on Friday, n on next day Saturday it didn't boot up, hard disk error. Had to call HP service center, now I'm waiting for the technician to come n seal the device n get some letter before I could approach Amazon for replacement..",1
"Your browser does not support HTML5 video.
 I am very disappointed with this laptop because. I got the replaced product. But it is very very worst product ever. Please don't buy this laptop. Heating Issues + charger Heating Issue + laptop hang issue. This laptop battery is working only upto 3 hrs. Worst class Laptop😡😡",1
"It’s been 3days device is quite fast and it’s a great experience till now let’s see how it goes further.
Recommended from my side if someone is confused don’t be go for it.👍🏻",5
Good quality lappy for students as well as for gamers. I5 processor brings in the speed which makes it a worth buy.,5
Battery life extremely poor. Keys are depressed at left and right side. Heats up quickky. Have bought laptops from amazon before but this has been a bad experience.,1
"Performance is good, lightweight and fast, but even if there is no program is running, it starts to overheat. Battery backup is very less (3-4 hours only) about half the time boasted on the website. I do not recommend this",2
"Light weight, easy to carry, anti glare screen, and intel iris xe graphics, overall very good product. Worth of money.",5
"HP laptops are always awesome, go for it without any hesitation. 👍👍",5
Poor battery performance,2
"This is a very good laptop,it's light weight,doesn't hang in betwee like our older laptop,it's good for gaming and fortnite works just fine on it.I would highly recommend this laptop,and its value for money.",4
Products is awesome. All the things of this laptop is good. Nice battery backup around 7hrs.,5
"Good product. Only drawback I learnt is it can't be extended for Warranty which is disappointing.
Seller shud be more clear while selling. As customers we expect transparency.",4
"Got the laptop with a clearly visible dent on its body
Not so satisfied with that",3
Good,5
"1st point don't by on exchange any product coz, while collecting they come up with new rule and 2nd don't buy HP laptop they service sucks",1
Speed and processing is so fast . I bought what i need . Perfect product for office and home,5
"Amazing build, quality, sleek design, easy to use",5
The best thing I observed in this laptop is its screen quality is the best and I really appreciate to HP,5
Nice laptop for personal use,4
"Very Light weight and performance and speed is good but ,experienced heat while using.",5
Best and worth it,5
Screen is 14 inches,3
Good with light weight,4
Everything is fine..but camera quality is not good,4
Like,5
Good product,5
,5
"Please note, the screen size is 14"". Its a good lightweight laptop with descent performance. Not or gaming. MS Office is free, which is good.",4
The product headline is confusing. I got it as a office laptop. If you see the product headline it says FHD(10180p) but what you get is only HD(720p). This drastically reduces the display quality and text appears to be blurry and pixelated. Please specify correct product details.,1
"Super it is nice iam using from 6 moths there is no any problem from with this laptop
I love with this",5
"Good laptop. People who r complaining they got hd version, make sure you order fhd version. Very light weight. Cute looking",5
Very slow and not good 8gb ram according speed very slow and hang bad laptop plz don't money west,4
Really hate the product. Its wastage of money. Its taking too long to start and its making a wierd noice in the background its too heavy and large and is not handy at ol.worst part is that they are not even ready to refund nor replace. Really pissed off,1
The Product Worth it,5
"Your browser does not support HTML5 video.
 Please don't buy this laptop. The screen keeps freezing. I bought this laptop for my daughters online classes but every 15-20mins whether using zoom or Microsoft teams it keeps freezing. Processor is too slow. Was coming back to HP brand after a gap of 10 years but this has reminded me that why I stayed away all these years. Please do not waste your hard earned money on this.",1
This is a review after more than 6 months of usage.I had an azuz laptop. But since I had many problems while operating it I ordered this one. At first it was good But now it keeps switching off at times. At first had 9 hR battery now only 3-4 hrs. Not happy with the purchase.,2
"After using it from last 40 days, I have observed all it's aspects deeply.

At this prize laptop looks premium. Amazing Design, I got latop with in 3 days today. It has Magnificent Processor... Amazing Display.. Easy to use. Battery is also Good. Smooth Touch pad. Overall a genniune Product for Educational and Business Purpose. Go for It.
If you want to get more advanced product just add some SDD....

Minnor Issue:- It's making some noise while running over internet.",4
"I purchased GR0011AU (1TB HDD no SSD, Ryzen 3 3250). Economical Laptop with decent performance. Battery backup around 5.5 to 6 hrs on streaming video via wifi and general browsing. I avoided purchasing extended warranty online. Instead buy from the HP helpline (number attached in photo). Registration and setup of MS Office Home and Student 2019 is tricky as the laptop has Office 365 installed as default. This (365) has to be uninstalled and the Office H&S 2019 image (3.5GB) has to be downloaded and set up. I am doing it all through the HP helpline and they are helpful.. Overall decent/good laptop for my basic requirements and very good customer support, atleast during setup.",4
"Pros:
Display quality.
Light weight.
Decent sound.
Good performance as per it's hardware.

Cons:
One main thing is it's GPU is shared memory not dedicated. Almost 2GB ram will allocated for Graphics. Felt like 4gb even it's 5.9gb usable.
Design flaws are there, rough edges like unfinished .
Heat vent is placed at bottom, so we have to keep alway on flat surface.
Very thin bezel around display.",3
Looks good 🙂😊,4
"Firstly for the correct information of all potential buyers - I have had a good experience of HP laptops. Secondly i had budget constraints (below 35k)... so I had to go for one with only HDD, not SSD. I would have loved hybrid types as those work excellent.
Thus I opted for this laptop with no SSD, only 1TB HDD, however i preferred 8GB RAM...
it has been 3 days and we have been using it for Zoom long meetings..and general surfing (no multimedia use yet). So far there are no visible issues. The fan sometimes gives out a slight burning smell and I assume it is because the circuitry is new... I shall monitor for more days and give another review on this.
The laptop's nice feature is the CORTANA support by which windows got configured smoothly, with little intervention. it did take lot of time to boot initially, but now boots up fine....
Havent faced any sound or heat issues yet.
Screen output quality could have been better..... to get the optimum brightness you have to raise the brightness to almost the limit.
Sound output is not that great.....
so far so good. will post again after a month of use.",4
Products is good....i am satisfied.....but not very first...it takes time to open a exel file.... Battery brkup good.....other facility also satisfying.,4
laptop is hanging if we install more products,1
A used product that was damaged was delivered. Absolutely appalled by this service & I can't believe a new product paid for in full was delivered in this condition,1
"I bought recently and was not disappointed with the product at all. However if you are looking for a product that supports accounting software, etc, please buy a bit higher range. Laptop is more or less fast with good screen quality. Video conferencing is easy on this laptop. Graphic card is high so gaming is good too. Overall satisfied and good for students👍🏻😊",5
"Your browser does not support HTML5 video.
 After seeing the reviews I was confused. But I decided to go for this and it got delivered within 1 day. I really liked this product. Looks premium, built quality is also good and also fast. It's a good laptop under 36k. As of now, this is my review and if there will be any issue, will let you know.",5
"Your browser does not support HTML5 video.
 Too slow and takes time to get start. If you are working on more than 2 virtual box machine then you will have worst experience ever. Machine gets hanged and restart several time.
Not worth it & it seems mentioned configuration is not up to the mark with respect to its performance...
Not Happy at all",1
"I purchased this machine for my college assignments and all
If you also need it for not so heavy tasks you must go for it",5
"I bought this laptop with 8GB of ram and 1TB HDD, and AMD ryzen 3 3250U with integrated graphics.
This laptop is good for taking online classes and web surfing.

Most of them are afraid of buying AMD processor's but you would not find any heating issues, infact AMD gives more performance with low temperature.

If you are a person who is for taking online classes and conference, then you can definately go for it.
If need for more performance, then add some 250GB SSD.
I will update my review after 6 months.",5
"Your browser does not support HTML5 video.
 Looks good
But processing is very slow from day 1st.
8gb ram and AMD processor with ryzon 3 is not compatible with this product. Itna to samsung bhi nahi hang karta. Agar ese hi laptop aane lage to ...apple ke alawa koi or laptop lega hi nahi koi...not recommend at all. Buy now and cry all the time after owing it.",1
Don't buy it seriously telling you very bad laptop you all regret after buying it not mentioned specs given hang everytime . Don't buy it,1
"Packing, look wise, is fine. It's been 3 days I am using this device. No additional application installed. But what we are gonna do with the look, performance wise it questions me is this device holds 8GB RAM or 2GB. For name sake they have said 8GB, but the time it takes to refresh n open n response its lagging... Those 4 stars is only for look n packing n build quality.",4
"I bought this laptop only for basic office functions like word editing and simple excel works. I kept my expectations low while buying it. But still this laptop didn't even reach those basic expectations. Its taking 4 mins to boot :( and work on updates forever whenever you try to shutdown or restart. I bought this relying on HP brand name and regretting now. Don't know the problem is due to processor or OS or hardware config, but whatever it is, the final result is worst.",2
Very poor performance speed . It will take more time for booting too. While click on browser or any apps it's respond very slowly.,2
"Your browser does not support HTML5 video.
 I installed gta 5 on it and it runs on 45-50 FPS and 1080p gameplay best in this budget just go for it
For office work♥️♥️♥️♥️♥️And specially for gaming five star rating from my side just go for it it’s an amazing laptop in this budget and like you have already seen that I run GTA5 on it and I have edited videos on 4K and it is like very good so just go for it",4
"Product is low quality.within 3 days use the monitor gone blank. Also when use with internet it makes a lot of noise.
Booting is pathetic and takes minimum 4 to 5 minutes.
After paying so much amount and getting such quality is really bad.
Would never recommend any of my friends or relatives to buy this anymore.
Now waiting for hp to provide resolution.
It is 4 th day but till date no update from HP.
Amazon pls do not sell such low quality product at your site. People will ignore Amazone in future.
Not sure if I get some call back or any replacement.",1
"laptop is not great. very low speed, it's hangs frequently and freezes...",1
Very slow don't go with this model,1
Outlook not working your preloaded ms office...,2
Nice and met my expectations,5
Total waste of Money,1
"Worth money.
I have been using this from 2 days its fantastic.
I mainly used this for online classes and gaming. Good performance.
Only one disadvantage: overheating",5
"Excellent product for Students. It has it all built in. Be it Windows 10, MS office life time, HD camera, High resolution display, 8 Gb ram, 1Tb HDD, High quality stereo speakers with good volume.

Not tried yet for heavy games like PUBG, CS, ASPHALT etc..",4
This laptop is very slow and takes very long to turn on it does not work well,1
"The GST amount which he is crying is genuine.
But again the GST has 2 components",4
"Your browser does not support HTML5 video.
 Hanging, for starting more than 8 min taking, also Restart Also taking 8-10 min..... Horrible Heating....",1
"The battery life in working condition as per Amazon site will be 8hrs. But sad part is after full charge 25% battery drained within 30 mnts of using mail only .
Pathetic experience and complete wastage of money as the laptop I only 4 days old",1
"Very slow and hangs every now and then. The issue persisted even after the replacement. So, it's a problem with the product. Please go for SSD laptop and stay away from HDD if possible! Very slow and often hangs even while using very basic applications.",2
"This is my second day and the Laptop already is laggy and choppy. I have not filled the storage and neither have I installed any games and yet it already Lags. Even A lower Specs variant will perform better than this, Bad Choice",1
Fake details are given.and laptop is very slow. It's take lots of time while booting.,1
"Battery runs for 4hr on full chage instead the claim of 7 hrs
Charger gets heat up badly
Good for surfing and office or home uses
Best part the genuine MS OS and MS office will update for gaming?",3
"Please don't buy it
Waste of money
Even it has 8gb ram it is very slow
Don't go for it",1
"Pros:
1.MS office is available after signing in
2.Quick start in less than 10s
3.Aesthetics
4.8GB RAM and Ryzen 3 processor under 35K
5.Good sound quality

Cons:
1.Keyboard back light is not available
2.Screen brightness is quite low",4
"This laptop comes with a good design for this price. Laptop is bit slow, and sometimes keeps hanging. If you avoid high-end applications then it's good. The best thing is comes with MS Office and Win 10 License.

You can goahead with this price and this features if not a high end user.",4
Its a wonderful system for daily usage. Not meant for heavy gaming. But handles daily usage without any lags. I would say add extra money and go for the one with an SSD as well. Might bump up the speed even more as this only has an HDD.,5
"This Laptop is very fast with Best screen quality and Useful for online classes.
This is one best laptops at this price.
Go for it....",5
"Poor performance, very slow. Some defects I do not want to bear. Notified in one day of delivery, waiting for replacement by Amazon.",1
This laptop takes more time to start. It has a lite screen decfect like yellow color shade on display. I got a replacement product which has the same problem.,2
"Your browser does not support HTML5 video.
 It's creating problems after 10 days.. don't buy it. I am buy it at 5th may 2021 and it's start problems on 14th may 2021.",1
Within 15 days i m facing problems of hardware in laptop...wan to retune...,1
Fastest service I get the laptop within 12 hr laptop received in very good package and totally safe brand new,5
"Not even a dy it's already very slow, when you power on it takes 5minutes to gets open. I never saw a new laptop which take 5miutes to open any files or to power on.",4
"Very good product, amazing video performance and speed",4
"I bought it for 32.5k including bank offers.for daily office work and online classes,this lap gives a pretty good output.boot time is little bit sluggish.overall it's a good buy for me.",4
"The processor is very slow. Takes a long time to start up.
Basic applications like Teams, Zoom hangs the system mid-way.
Disk shows near 100% utilization without any application running. Got rid of it just in time.",1
The lap is very slow within 7 days it is delivered to me...it takes too much time to start when switched on,1
I got the laptop delivered to me yesterday. The system is very slow. To boot it took more than 120 seconds (2 minutes). I tested it several times.,1
"Display is awesome... you can watch high quality movie with IPS display without any lag
Programming can be handled easily",4
"This pc hang a lot; MS Teams can't even run for 5 min when call started for kids school.
Could manage by uninstalling MCcafe antivirus and using web browser (MS team online), not the app.",3
"It's good laptop for normal usage and a student...🙂
Over all good but little bit slow.",4
"Seems to be good laptop. But to start using we need to log in 10 mins earlier, bit slow to log in.. otherwise good laptop..liked it",4
"Laptop doesn't have Lights in Keyboard, So you can't work in Night if you don't wants to switch on the Light",3
Been using it for a month and at this price its worth every penny.,5
Everthing is nice but proccessing system is too weak and whenever i start my PC it may take much minutes for opening it.. May be the amazon report to hp to resolve our problem with HP 15 (2021)....,2
"Overall "" i have purchased my own profession ' u have purchased your profession , thats solve",5
Novalue for money. I bought it for on-line class for my son. Only teams added and keep on struck and slow in processing.,2
Slow and hanging.,2
"for 3-4 days it starts slow but after that , it is not, so good laptop by HP you can buy ut for daily simple tasks and for students it is best.",4
"Your browser does not support HTML5 video.
 Audio stop working, Realtek driver not working properly. Not able to troubleshoot. In one word-- worst product don't ever think to buy",1
"3rd class product, hangs for just teams meeting, very bad quality, I just lost my money pleaseee never buy this labtop",1
Excellent laptop..screen lighting is bright...good performance,5
Like it 🤘🤩,4
Super working,4
"Delivered in time. No doubt product is good. It is best for educational purpose. I am not sure about gaming. All in all, I like product.",5
Very cool product at this price range we cannot get 8GB RAM 1TB hard disk laptop happy to buy this product on Amazon,5
Good laptop for students.,5
Poor quality as I bought it for gaming but it doeant support.,1
"Laptop is working fine. Dislikes are booting time, loading speed.",5
"Excellent pick, i was hesitant i buying it after few reviews but a great product.",5
Best product.,5
Purchased for online class. Very bad performance. System is hanging while using microsoft teams. Starting up very slow. Bad product all together.,1
It's performance is too good. Only problem is with start button. You have to press it hard to start the laptop,4
Awesome product and it's very fast laptop for general use and online classes and work,5
"Good look ...not for rough users....
Coding purpose and office work is good ..but don't expect too much it's slow to start because of ram",3
In between during the Microsoft team meeting system gets stuck. This is the 3rd time happened. Kindly suggest what needs to be done.,3
Buy ssd ...bcoze laptop hangs within 1 month. While using 6 chrome tab and a atom editor,3
Sleek,4
Great product. Worth the money. Video quality and sound perfect. Happy with it 👍,5
I dislike this product for not having the backlight in keyboard but i like it for cheap and best product,4
Nice product no issue everything is so great delivery is very fast thanku amazon 😘,5
It lags and has some serious heating issue just near by the palm while using touch pad,3
"Though its Laptop of HP but its not having any good quality, it is hanging again and agaiin",1
Best in this range,5
"Nice product
Value for money
In under ₹ 36000",4
"Value for money, good one",4
"hangs frequently...
does not even support Microsoft teams",2
have to restart multiple times as the laptop freezes when MS teams app runs.,1
Best for office use❤️,5
Value of money,5
Is okie for past 10 days and after its slightly Slow and hanging.🤕,2
"It's hanging laptop
It's running too slow
Don't but this",1
This laptop has more heating issue,2
Speed is too slow.. Takes about 15 mins to start running,2
Good,5
It's very slow cheap product don't buy this laptop,1
very bad processing but graphics are ok not for daily use,1
Good laptop in this price range but hangs a lot,3
Good,4
"Slow
Not good enough to run android emulator.",3
Do not purchase of hp laptops Money west,1
Wow....I like this gazet... Thanks ... Amazon,5
Amazing Product and deliver before given tym,5
Good product value for money.....smoothusing,4
More slow operateing waste of money,1
Worth your money,4
Value for money.,4
Really Great Experience,5
"Box was opened
I'm. Not satisfied",1
Booting is very slow don't go for it,1
Laptop is ok,3
Perfect!,5
Value for money,4
I didn't get any warranty card,1
"Worse
I weep to buy this",1
very very slow laptop,2
I like this product,5
Good product...,5
Value for money,4
Good product..,5
Camera not working,3
Very good product,5
Very good product,5
Display is superb,5
Too slow Laptop,1
Worst,1
Good,5
Very nice,5
,1
Good,4
"Totally in awe of this laptop .
It’s a wonderful deal for the price. Initially being reluctant to try Ryzen but I am amazed at the speed, one may not notice the difference between intel and Ryzen . The screen calibration is upto the mark. Sound is crisp and clear. It comes with 8GB RAM and 1tb memory which makes the machine way smoother and faster.
Battery life is good for the average usage. Like WFH and online classes. May not recommend for heavy gaming.
However the only flip side is the starting time, it takes a while to start completely .
Apart from this what I totally adore is the premium look it gives at an affordable price. Doesn’t look plasticky at all .
It is a good buy, totally worth it!",5
64 Bits Windows 10 64 Bits ? Or not under this laptop. What is processer type of this HP laptop.?,3
"Your browser does not support HTML5 video.
 We bought this laptop a week ago and use It after 3 days after delivery. Waste of money. Never seen so much slow processor like this. 8GB Ram & 1TB HDD took 10 min to shut down. AmD Ryzen processor 3 a big NO.",1
"Received defective product initially.
Battery was not changing.

But replaced immediately next day by Amazon.

Will review again after checking the performance after a week.",3
Don't buy this product. This is waste of money. Wherever you click it hangs. It was unexpected from a hp product. Their customer service is even worse. There are contact numbers given on the laptop but the call does not go through on any of the numbers. Ridiculous. My 36K goes to vain.,1
Processor very slow even though no apps or outside software loaded. There is a lag even though it's 8 gb ram and 1 TB.,5
It's freezing very frequently and been blank since an hour... i don't know what my might be the reason.. but it is disturbing my work and making me worried so much.. hp support team please help!!!,3
Heating too much ...when you open then only it starts heating... otherwise ok low weight...easy to carry.. battery also charging out in low time,3
"Weight is thin, Battery Backup, Compact Laptop at Budget price with Microsoft windows 10 genuine with Office 365
Overally it is a perfect worth. Go for it 👌",5
Amazon team did not help me to change this product - It is very slow and hangs everytime . When i called Amazon call centre they did not help me at all.,1
Value for money...but the laptop performance is slow sometimes......U can go for it!! If u r searcjing for bqsic needs rather than gaming and editing,3
"Worst performace and lagging a lot, why the hell the screen is not standard, it is very delicate.
Not satisfied.",1
Price is high. So in these laptop decrease the price then it is good. It's price is main factor. And all is well,1
Very good product at 35k.,5
Delivered a damaged product,1
overall Good performance for IT professionals.,5
Very slow .. and when once it get hanged than you have to switch off and that start... Very much problem creating pappu... middle of the important meeting... It will betrayed you..,1
Lol. What a big discount of 50 Rs I saved and bought a mercedes and I'll. But more and buy a bungalow,5
"First, the laptop is a large one with numeric keypad. Resolution is great at 1366x768 (I have a mac with retina, and I felt this to be good enough). Bought it as a second one and my kid's online classes. No eye strain. Build is average, but nothing that worries me. Weight-wise light.

This is not for professional use. You cannot expect a ~20K laptop run multiple VMs with heavy coding and testing, or video editing. 4GB RAM with Celeron gets overwhelmed! The SSD does make things bit fast and no whirring sounds of HDDs. Keys are clunky enough to type. Looks are good, if not great. Note that Windows has never been an OS that is optimized for hardware (and they come in huge variations), so performance can go up and down based on context. It showed ~200GB out of 237GB when I set it up the first time. Charge indicator led is at left side (took bit time to figure it out).

Great value for money. For everyday use of running a few errands (read, mails and browsing), office editing, low end gaming, video classes and chats, and some lightweight programming.",5
"I got it for a little over 18.5k₹. Yes the processor is tier 2, the ssd is low in capacity, but so is the price! Does the job well, able to play YouTube videos, able to modify Microsoft office documents, able to surf the net, able to multitask with above use cases. Happy with it so far.",5
"Nice...after 10 days using I can say this laptop gave me 6 hours backup continue on YouTube...and no problem face still....Awesome laptop in this price or student and multitasking..
Internet speed also good",4
"Performance at this range is good, battery backup is upto 4.5hours. its a basic and light machine which can be easily carried around. The penntium core should have been in the latest ""i"" series.",4
"very slow, hang problem, updating of window take 2 hours to open",1
Very bad product. Pls do not buy. With in a day power button not working. Screen is not switching on. No button is responding only fan is working. Its a Chinese product. I have no idea that Asus is making such a bad quality product. Also no return only replacement. My money is hold with them. Pathetic product.,1
"I like everything about it. Good 15.5 in. visual screen, decent sound, excellent keyboard, (no cap lock indicator unfortunately). There was just one ambiguous review when I bought it. To buy a celeron processor 2nd rung from the bottom? Glad i did. The Celeron does its job perfectly in tandem with the SSD. Gamers should be aware this is not for them.",4
"Hello guys this product is good not best for all because it is not fit for a video editor or programmer if you are YouTuber then you find another product you need to pay some extra money

this is only for those who are using chrome or watching movies, it is not lag even when I open 10 chrome and each chrome browser open almost 20 tabs even then it works fine no issue I found there

its battery is good, it gives me 4 to 5 hours only when I am using a web browser

and its full charge in 1.30hrs ( poor )

Overall it is good because it is a very low price laptop under 20,000

Its display is good My personal experience is it is very good under this price range

Its keyboard is awesome and its music is good

My overall rating is according to its price range

4.5 out of 5

Thank you for reading my review.",4
"No LAN port which means works only on WIFI.

At times when wifi is not stable you connect internet with LAN cable but unfortunately the company has not reserched properly that there are still certain places where wifi is not available so, how would one connect?

Furthermore, replacement is not helpful.

No where it's mentioned that there is no LAN port which is certainly hiding the feature.",1
"Good laptop for the starters as it provides one a basic job without the expections of high end functionalities.
The cost covers lots of pros with the below mentioned con
Screen lacks certain hd touch however considering the price in mind I would refuse to complain about the same.",4
"Had exchanged my old laptop for this one and I must say am more then satisfied. Does the job of word processing, YouTube watching on 4k with a excellent sound quality and loud too along with multi tasking. Shift all the games and music/documents to the sd card and hard disk is free and fast. Boots up within 10 seconds . Games launched until 2016 can be handled effortlessly and that says a lot about the budget laptop. Build quality is just ok but like I said total budget laptop. Asus is offering hard disk at discount price of 1999 and extension of warranty for an year for Rs 99 ! Great deal. Total value for money.",5
"This laptop is only for light usage and don't install heavy softwares. Handle this laptop with care because it is very fragile and light weight.

Screen clarity is poor but I don't want because of price for which I purchased after replacing my 10 year old laptop.

Battery seems to be okay but check it performs after 3~4 months.

No heating issue reported for basic usage.

Overall it is value for money for me.",4
"Configuration of the product is very good for basic work.
Light weight, nice look enough for basic work.
But I received defective piece as shown in pics the display is not fitted perfectly. There is a gap in display.
When I raised for replacement, the product is not available to replace.
So Amazon should look in to this matter.",1
