Reviews,Ratings
"A well built DSLR with amazing shooting capabilities. This is my First DSLR. I couldn't think of going for a basic one as with time you will have to upgrade and then ultimately you will end up loosing money in the process. Though this DSLR is a Semi Professional Camera. A beginner can also start using this with ease. I recommend this camera for all the users over other DSLR if you want a complete package Photos + Videos everything is simple and amazing. This camera has the best video shoot one can shoot. With multiple features loaded this is a perfect camera.

Also use SanDisk Extreme Pro U3 95mb/s available on Amazon. Perfect combination.

I was able to get this camera on a Deal for 65k for Canon 80D + Kit Lens 18-55mm STM . Don't think twice just grab this DSLR and forget to upgrade for 5-7 Years.. Simple. ;)",5
Best for making videos in Crop sensors camera's.,5
Best machine,5
Been using it for almost a year now. Best of the bunch!,5
good camera I got it for 45k from uae,5
"The memory card was defective. You have not replaced as yet.
Reminder No 3.
Reminder no 4.The memory card was defective. You have not replaced as yet.",1
It s my memoriable camera never forget this i luv it,5
"The camera is good for Autofocus but lacks image stabilization, 4K video . Videos are not tach sharp. Low light performance is bad . ALSO ITS AVAILABLE IN KOLKATA STORES AT JUST RS. 80,000. (18-135 KIT LENS).",2
Lovely camera and an equally impressive lens. Happy with the picture quality and crisp output. Totally recommended,5
The camera is too good.... Although I'll strongly recommend not to buy it from Amazon as you'll easily get the same product with more accessories offline for 66000-70000 only...,5
Awsome Camera .,5
"Awesome camera, bought it from outside,
I upgraded from 500d to 80d so it was a huge upgrade for me... Really loving the low light capabilities and the new 45point auto focus system.
Would definitely recommend.",4
"One of the best thing that I own today. Its been two months now and performance is super. Thanks to Canon.

This one is the most costly item that I bought online till date and thanks to Amazon for an attarctive offer. Got my 80D with 18-135mm @ Rs. 85.5k.",5
Excellent semi professional level /entry professional camera!!,5
Guys I have bought it for 65 k in shop clues in which this is a fantastic camera.,5
"Your browser does not support HTML5 video.
 i am sorry i have been not posting any reviews from last to moths o lets get started
CANNON 80D DSLR
(NOTE This review is not paid ,this is non commercial review)
these reviews will be divided into two parts pros and cons
first we will continue with pros
1.This camera is the best camera available in the market in the price range of around 1 lakh (1300 US dollars excluding import charges)
2.This camera carries 45 AF points that means it plays best role like high end cameras in shooting music video ,documentary, and even weddings
3. Gives a tremendous low light shooting experience (personally experienced ) will upload a video in review
4.Latest generation processor that comes in high end CAMERA/DSLR like MARK 5 series and other professional camera and great processing speed with data analysing
5.Image stabilization is greatly proved in this camera that turns your video into smooth and wiggly footages
6. Screen is touch enabled that is quite impressive and great in experience while working for videolog even it is rotative
7. Battery works far more better than the other comparative range dslr model (it can gives you around whole day of backup or 10 to 16 hours depending on use)
8 It support 128gb of storage
9 It carries feature like wifi/NFC (FOR WIRELESS TRANSMISSION FOR video and pictures) ,hdmi and one of the biggest factor it carries an earphone slot to monitor your audio that's amazing and is not carried in many high end dslr
10th and the last quality is way too much sharper than other dslr and it can shoots up to 1080p in 60 frames per second (which gives you far more better quality in slow motion than other DSLR)
CONS
1st - Most irritative con is that ,it does not carries a standard canon bag that comes with every dslr not even a lens hood
2nd - It does not shoots 4k(well that's not a matter of complaining ,as no camera include 4k recording in this range except action camera)
3rd - Its not a full frame camera that i think should have been because some cameras in this range include full frame capacity
4th - ISO is not up to that range that it is meant to be in this high end DSLR I THINK IT WAS SUPPOSED to be 51000
5th - THIS dslr is quite bulky but actually it feel good to me but this is for the people who are going to use this DSLR IN their daily life
6th - it does not carries dual storage card support that now a days is trendy, well it not a matter of shame even 128bg of storage is enough
[...]",4
"I bought my canon(with 18-55 kit) from local store(babas) in Trivandrum, Kerala. I got it for 71000(canon & hdfc is running an offer - no interest on EMI!). I was closely watching the price @ amazon for last 2 months. It was always more than 74500.",5
"This review is mostly from the point of view of doing videos with the EOS 80 D, there is hardly any difference between various DSLR's in any case when it comes to photography, they all can take great pictures, starting from the Canon EOS 1300 or the Nikon 3400, the difference is primarily in the video performance.

Well this camera has no peer at this price point in the world as of now! It is great for photography but where it shines is in its video performance. The autofocus is best in the class. For serious video makers, this one offers Audio Monitoring (a feature that normally comes in much more expensive Cameras, like the Canon 7 D 2 to begin) It is also the only camera amongst DSLR's (both Canon and Nikon) in which you can have a motorised zoom. For that you also need the 18 135 Canon Nano USM lens and the PZ E1 adaptor. (I bought two PZ E 1 from Amazon US!) Unfortunately Canon has not introduced any more lenses that fit the PZ E 1. I know we had all forgotten about zooming while doing videos ever since the 5 D 2 came out almost 10 years ago. It is nice to be able to zoom once in a while!

Wish it had 4K and could make tea for me!",5
"Seems Amazon is interested in only publishing positive reviews and not facts. My earlier review was not published because I stated the fact.
Although this is an excellent product and at a discount on MRP, it is still priced higher. At retail, I got this same camera for 68000 which is 5000 less than Amazon price.",3
"I've bought this camera. It is pretty amazing camera. I would like to say you to go with it. The pictures clicked on it comes really well with 24.2mp. The details on pictures are great.
Other features are a body sealed against dust and moisture, the 80D has a polycarbonate exterior and magnesium alloy chassis. It is nearly identical in design to its predecessor, with the majority of controls accessible via the articulating rear touchscreen, as well as via physical control points. A headphone socket has been added to compliment its microphone port.",5
"price is too high. body only in ₹67000 . so 73000 with 8GB card is too high.
I give 5stars for camera",5
"I am always dreaming for this lovely cam...
In sleep this cam always come but when I wake up the lack of money kills everything... Passion etc..",5
So I bought this camera from the market at 86000Rs with 18-135usm ...the camera is superb! Better version of 70d if ur looking forward to buy a mid level camera then this is the one!,5
try mirror less cameras these dslr are super priced,1
i bot dis camera from retail shop really dis camera quality is superb..but retail price s lesser dn online,4
"I bought the camera directly from a Store in Bangalore and after 4 days display started giving problem. (there were several horizontal lines in the display). I have given the camera to the service center and they assure me of complete replacement within 10days.
Hope I get a new camera body.
I am yet to explore the camera and hope this is as good as what I see/read in the review.",3
not worth for money.. completely dissatisfied,1
Awesome camera but the price is bit too high,5
ek num bhai loga i using in filmaking is veryy good pzl,5
20-jan-2018 ko 91000 thi or 21-jan-2018 ko sidha price 1 lakh wha re mere amzon,1
I can not purchase because i have SBI debit card.. its limit is Only 75k..i tried many times but fails... i want atleast the body and lense ..please give me a solution,1
Which one a7 or 80d,3
while in cart price was 94k day after tomorrow when i going to check out price raised to 99.9k WTF. Waiting for price fall down after wards will change the review apart from this review this product is awesome just check for originality.,1
"To be frank, it's just a big body, compared to this Sony alpha 6000 is far better for half the price of this camera.. Think before buying guys",1
77d is better then 80 d ....,1
"Everything is good about the product, its features and service...",5
Awesome,5
"Ok the DSLR Giant Canon have launched 1 more entry level DSLR. Actually i bought this camera for my friend. Does this camera worth 31K. Lets see

PROS
1. Its easy to use
2. Decent battery backup
3. Live mode operation is not lagging.

CONS
1. While focusing the DSLR is making too much noise and its the kind of annoying that u will lose interest in taking photos.
2. No shortcut or assigned button to change F stop (aperture). A manufacturer who is keeping dedicated button for changing the ISO have to thing about the importance of aperture.
3. You can't change the focusing point by pressing the round dial in the system, if u press it some other setup will open up.
4. The output image quality is actually not mind blowing.
5. White balance- Use it if u want to take risk
6. Main issue. If u use camera flash to snap a pic during focusing it will flicker like anything and it will annoy and irritate the subject
7. Noise Noise Noise. Whatever low ISO you use noise will b there and when i went to service center to ask about this they were saying use a prime lens to get good output.
I am a Nikon user i have Nikon D3400. I compared both cameras by taking same images with same settings in manual mode. The output from Nikon is better than Canon 1500D.
In one word if want to push photography to next level from using a Point and Shoot or mobile camera to DSLR Or to learn the whole DSLR setting go for it (only with a mindset to change the camera in 1 or 2 years). As canon accessories are comparatively less costly than Nikon it wont create hole in ur pocket.

I am not biased towards Nikon, i wrote wat i felt.
Its not worth for money",2
Good camera for beginners.,5
"Great camera. Perfect product for young budding photographer..... Useful for in-house, nature, functions, and spare time photography. Take high quality pics, videos , portrait, landscape wildlife, nature pics etc",5
"Really impressed with Amazon surprise for delivering within the 2 nd day from ordered Really packing was excellent and the quality of the material is awesome love to control the camera from mobile through Wi-Fi easy to connect, best one for taking self photos and group pics also the quality of canon speaks everything dont go for any oscillation beginners blindly got for it",5
"You are on your own if you buy this product because canon local service center is of no help even in providing the product demo. We logged the complain on canon India site and not bothered to reply. Amazon call raised its hand saying ""proof of non service"" from local service center. So we have a DSLR that is producing blur images and canon is not providing any proper service. stay away",1
"Request for replacement of camera main body There is lot of blackspot/blackness automatically appears in View finder mirror just after 15 days.
It is requested to please replace the camera as soon as possible.

Awaiting early reply.

Regards.",1
"I have received my product DSLR Cannon 1500D at 15 the October 2018 . But Adopter has not been given along with the DSLR which is a very common accessories.
They must deliver that as soon as possible.Otheewise I gave to complain about it again & again.",2
"Auto focus is not at all perfect.
Minimum aperture is 4.5, so dont expect much in portrait.
While focusing manually there is a play for the lense(18-55 mm) so that there is a chance for getting missing ur focus even though if ur made it correctly.
Easy to operate compared to Nikkon models.
Fast moving subjects cannot be captured as expected due to its poor auto focus performance. It take about 3 to 6 seconds to focus in internal lighting conditions and it fail to focus several times in dim lights.
Plastic quality is poor.
I got it for Rs.18599. So that it is a value for money product. Don't go for this model if ur willing to pay about 23k. Better go with Nikkon 5300.",3
If you want to upgrade your camera from point and shoot to a dslr then it is a good camera for you but if you want to start videography then don't buy it auto focus of video is too much bad. If you want a camera for videography then go foe canon 200D or Nikon D5600,4
"I am really fully content with the product. It reached me within two days with everything content in it and no doubt in a very good condition. It may be somewhat difficult for the beginners but it will not take a long to learn. If you are choosing between canon and Nikon I will suggest you canon because of its real colour capturing and fine focus of its lenses. You can get more slightly more features in Nikon than canon at the same price but that doesn't mean that will surely better than canon. You can look for contrast between canon and Nikon in the internet. I think it will suggest you the same""canon"".",5
"Canon Has Cheated The entire photography community. if you are a photographer and use flash or studio lights this camera is not for you. do not buy external flash and studio ligits like elinchrom and godox will not work. .

reason why i am saying this.

the mount on with the flash is put has one point of contact missing. in 1500d they have removed the main point of contact . 1300d has it. go for 1300d .",1
"Dear friends i buy this camera for my YouTube career😞 and if you’re buying this camera for your YouTube career then its not for you. Bcz this camera doesn’t have mic input, and its also not takes a great videos, you’re not able to record great videos without mic input. No auto focus option in video recording, basic camera 📷!!
This camera only good for pictures clicks!",2
"This camera is a perfect choice if you are a beginner. The price range is decent, the camera is user friendly. I recommend everyone to buy this camera if you have a tight budget.",5
"I paid Rs 20240 for this product and have read some of the reviews, and I can say I bought it expensive. Some people got it for Rs 18000 in the offer period. I tried some of its features and felt terribly disappointed. The autofocus is a joke here. It takes forever to click a photo in just slightest low light. I was very annoyed. I feel like I should have bought a cyber shot instead. Nikon D3500 is way better than it hands down in terms of clarity of photographs, quality, ISO, battery, grip and display. However, you'll have to pay Rs 3000-4000 more, but that's worth it. You don't buy DSLRs every day. Choose a better camera.",1
Good Product who are really have passion for photography,5
"Got dual lens with body in just 28K with SBI MASTERCARD. EXACTLY HALF OF SHOWROOM PRICE.
Too early to comment.
Excellent delivery within 2 days.
I can say it is best for beginners with more natural photos than NIKON
Pros:
Handy
Easy to use
Best blur with 55-250 lens
Various modes
Natural Colour
Fast autofocus
Best fit for beginners

Cons:
Lack of touchscreen (Look at the price)
Bluetooth is not available
You can't operate your Camera after connecting with smartphone.
No WiFi connectivity is available with laptops.
Suffer a bit at low light.

Overall it is best for beginners and even upto semi pro level!!!!",4
"Thanks to amazon and the courier partner for the quick delivery. Well it was an awesome deal from amazon purchased it for around ₹21.5k with a free gift Motorola wired headphone worth ₹650.
Coming to the camera it’s a great learning camera especially for the beginners who love photography and also want themselves to enhance here. My personal experience after using it for a week for now with the combination of shutter speed,aperture and ISO with a desired white balance you can be click practically any of the desired picture that you want to click.

The camera comes with a 18-55 lens that is self acclaimed for beginners. Do master your parameters with this lens then you can obviously go for desired range of lens available in the market.

The only shortcoming that I personally found was the focus which need to be adjusted manually/you need to have patience while clicking raw pictures. But this is again not a shortcoming for sure this is the area you need to improve yourself over the camera.",4
The camera is in good condition...I have received the charger and the battery but it doesn't charge the battery....charger received is faulty..don't know how to go about it....as really frustrated ..there is no return policy also....,1
"It's a best entry level DSLR camera if you have used only point and shoot or mobile. It has built in guide which makes it easier to use and learn. The auto focus and pictures quality is also very good but some time in low lit situations it generates noiy in pictures for that use extra flash other wise best. Videos are also very good for blogging video use manual focus which is very eyes to use with best results. It's better than Nikon d3500 as videos, auto focus and features are better in this camera. If your budget is limited and you are new in DSLR then it's a must buy.",5
"Amazon was dispatched this camera on 08.10.2019 at home and i went to some official trip on that time hence i was not able to check its operation. I came home on 23.10.2019 and opened this product, captured some images and it was good. Later i tried to transfer the images from Camera to mobile through Wifi and found the camera getting switched off. I tried several times and the problem remain same. Further i tried to return the camera and the seller is not accepting my request as the date of return is already crossed.

I have contacted my friends who is working in photo studio regarding this and they have expressed that the Canon EOS 1500D is having such types of problem and we have seen many of the cameras having such problems.

We request buyers who is willing to buy this product, pls avoid online purchases of this product. Verify before purchasing.

Now i request Amazon to help us regarding this issue.",1
"This may be a good camera for the very experienced professional of photography. It is challenging for a newcomer in photography.
1-Flash Makes too much noise
2-You cannot record a good quality of sound because it does not support any external mice.
3-This camera does not support any audio jack for recording sound.
4-Wifi does not control the video recording function
5-No Bluetooth connection could be established with other devices.
6-This camera is manufactured recently, but it does not have recent audio jack.
7-They are using very old audio jack technology. If the external audio jack is compatible, then canon should give the one connectin cable and audio jack which complies with the camera, but unfortunately, the camera does not provide it.

Thus it is concluded it is an outdated product is dumped in the Indian market through Amazon platform.
if canon disprove me, I will remove this product review or update it",1
"First of all thanks Amazon for giving such a wonderful offer , my dream comes true and finally I have dslr....Picture quite is awesome in both day light as well as low light. Still learning the different modes of camera for taking pictures. For beginners it's little difficult to handle but there is an auto mode that can be used if you don't understand anything. But quality of pic comes better when you set the camera manually",5
"I have purchased this for my brother last year from Amazon.
I got the single kit. slightly disappointed due to that. Otherwise....
*Excellent DSLR for beginners.
*Easy to use.
*Good quality.
*Decent battery backup.
*Worth for money

Fact: If your expectations are high with the stabilization or photo output etc then please go for Canon 5D/7D. This is for beginners (21K) and so if you buy this then keep your expectations as much you pay. :p :)",5
"I had only 3 hours to make the decision. Next day I had my flight to Korea and we thought of buying a DSLR at night (didn't make a decision earlier, as we had One+ and iPhone which are kind of best in class for the camera). So, I quickly did research and found just 3-4 options. I watched 2-3 YouTube videos to make the final call and guess what I made the right choice. I took next day morning delivery paying 50 rs extra. The camera is superb (5 stars). Though I handled a Sony camera earlier, this is my first DSLR and believe me, it was quite easy to follow their instructions manual. I would highly recommend you to read the manual / try at home/rehearsal before you go out to capture actual pictures. I am attaching a few pics which I captured with just 2 hours of the experiment.",5
The battery is faulty .... It drains even when not in use,1
"WARRANTY CAN BE REGISTERED!! IT HAS 2 YRS WARRANTY!!!
Just finished registering the camera and lens.
Great camera. You will love it. Very steady. Great buy to start your hobby/profession. Don't compare to other cameras. At 26k good its a great dslr with 2yrs warranty. Should take care of parties, weddings and video shoots. Excellent battery life. The camera case is good.
It has no external mic in.",5
I wanted to return this order on the same day and purchase Canon 200D as I did not like it.. but never had an option to do that. Tried contacting CX care a number times and nobody were of any help to me. Atlease got a chance to ask for assistance regarding the return. I still have it packed as it is.. I am not at all happy with the product and have not even charged the battery even once.,1
Picture quality fantastic and camera handling and features are very good which will attract a beginner.,4
"Let me explain.

Yes, with 9 point AF with the OVF, you'll feel the AF a bit dated but does the job rather well. Live view has face detect but has a jerky continuous AF and is slow.

But those are most of its negatives.

The camera takes wonderful pictures and with digic 4+ image processor, the jpegs are perfectly usable. If you want perfection, shooting in RAW will give you what you need.

The colors captured on this camera are perfect and natural, with settings to tweak them to your taste (see picture settings in menu).

The build quality is solid and ergonomics of the camera, especially through its grip is wonderful. It feels perfect in my hands. The menu system is uncluttered and quite intuitive. It is very easy to customize the camera to your specific needs.

You can shoot videos with this camera but without continuous AF, you'll get better results if you switch to manual focus during video.

Why is it the best DSLR?
Because of it's limitations in AF and simple straightforward usability it lets you take control over your photographs and videos unlike other advanced models which take control away from you and makes the choices for you. The result is you can get the exact photograph you intended to take. Combined with the 24 megapixel sensor, which is the same sensor found in almost all other canon APSC DSLRs, all the way upto 80D, the image quality is at par with much more expensive cameras.

The digic 4+ processor is good for image processing, frankly the more advanced processors bring features such as 4K and such, which if you're not into video, you'll not miss it. The digic 4+ processor is more than adequate for your photography needs.

With all the above considerations, it's the best DSLR you could get, in my opinion.",5
"Excellent camera for both beginners and advance users, 24.1 Mp gets your pictures crystal clear. I suggest to get this deal before it ends",5
This amazon playing very cheap games to the customers. I have ordered this product on 29th for almost 29k and now the sale daybits cost around 23k. How fooling the customers for this kind of false pricings and every product has 10days return policy but now its not acceptable reurns it accepts only replacement. What a cheap gameplay amazon. If you really think about the customer do some promising thing not such kind of fraud things. Never ever i buyer in amazon again. Good bye. You lost a loyal customer. I may not do anything for you except stop ordering from you. That enough to added advantage to your competitors.,1
Delivery boy not calling for pick up the product as I returned the item,1
"Amazing product, got 1+1 extended warranty. Using it for a while- working good and got the product in clean and sealed condition.
Pros:
1.amazing picture quality
2. Handy
3.light weight
4.gripping is good
5. Best features with WiFi and nfc,can transfer images directly to phone or pc.
6. Memory card and one battery is included

Cons:
1. Camera carrying bag is small
2. No extra battery with package you have buy extra one for backup
3. Don't come with screen protector, you have to buy it for LCD display protection from scratches.",5
"# DSLR at feasible price
# Excellent picture quality
#Sturdy body with ergonomic design which is easy to grasp
# Compatible with accessory lens like tele zoom lens and macro lens (which are not a part of standard lens kit)
#Easy to operate
#Fairly good battery life
#Easy connectivity with multiple options- wireless, USB,HDMI etc",5
"First of all. I ordered this product in Amazon great sale at 34000, but next day the price was 30000. I am very disappointed with it. Camera is for beginners, who wants to learn about basic photography. It's for casual use. If you want a proper professional camera for photography, then I would suggest go for 70d or further.",1
"I bought this camera, its was working well with 18-55 lens, but when i move to 55-255 the performance was low.
battery backup also very less.
But overall good camera. At night 55-255 lens take hell alot time to focus.
So my suggestion is go for 200D. Amazon wont refund for it, so i sell the camera on OLX",3
"Camera is gud one..... But i brought it on 'no cost emi (970.86)' of 6months @25376.14 after the deduction of 970.86. Now my EMI is 4391.16 for 6months...that comes 26346.96...

So my question is how will i get the no cost benefit of 970.86?",2
This camera is only for photography ...u can't record a good video... because it doesn't have continuous autofocus while video recording....even mobile phones have that function.... the auto focus is fixed while video recording...like if u move in your video..then u get out of focus...which is disgusting.. because video means a movie a moving object...,1
"The product is absolutely perfect but Amazon service is not professional. Don't buy this if you are going to shoot videos bcoz it doesn't support mic, Amazon will not tell you this in their description of product. I lost my 10k because of Amazon they mention ""10 days returnable"" but it is actually ""10 day exchangeable"". They totally denied to take it back. Be careful when you are buying it.",3
"I have purchased this Canon DSLR after a small research. It's results were fantastic as a digital camera. But just after few months of purchase I found that sometimes it's shutter starts operating automatically without clicking any picture. Sometimes it worked ok but sometimes automatically opening and closing of shutter with annoying noice started. Then I contacted Canon serice centre. They gave me address of local service centre at Jabalpur MP. I gave them my camera for repairing. They sent it to Indore city workshop and it took nearly one and half month to return me. It was working ok at that time but after few days that shutter problem started again.
Now I can not give this camera to workshop again and again so I am using this faulty camera as sometimes it works ok but sometimes it doesn't work due to shutter problem.
I thought earlier that Canon was excellent brand but now my thinking is totally changed about it.",1
"Candid pics, excellent picture clarity best in this price you can't ask for more. Great cam for first DSLR folks.
The disappointment is only with the Courier service, have been very pathetic service with Amazon delivery and it's been so worst since a couple of months recently. Amazon should rethink of the Courier partner. Will be a big drawback with this worst way of the delivery service .",5
"For beginners this is a great option
Go for it if you are learning basics of photography
Image quality is decent
Low light photography you have to control on own
Rest all covered",5
This is a review about the seller ... Please think twice before you purchase anything from this seller ... The camera I had recieved was not seal packed ... It had a tape to give the illusion... And the camera had a very very light scratch on the screen and these were some of the red alerts and bingo there came the real issue ... The menu button was faulty ...,1
Canon 1500 is the best entry level DSLR and its very easy and convenient to use..the canon connect app is jst superb.. u dnt have to worry abt transfering the pics from the memory card..jst connect the DSLR through its inbuilt wifi to ur smartphone and jst view or download any pic..save it in ur phone..laptop... u can also view and click from ur smartphone..this is the best function of the camera..the DSLR works well even in low light..i have tried clicking pics without using flash..and they came out superb..images are crisp and there is no issue of the pixelisation..day time images are superb no doubt..,5
I used it only 4 or 5 times till now and it’s not working properly.i was thinking that it might be setting problem but no it’s not a setting problem when I press the click button it stuck and on the screen it always show busy or error. I got frustrated when I pick it up for clicking pictures. With this problem first I have to switched it off and then on then it work only for 1 click after it again it show busy and the click button not work even I m not able to press it . It gets jam all the time.kindly do the needful bcz it’s in still warranty.,2
"Pictures taken with basic lens. Full zoom. Manual mode. Retouched on iph 11. Small size here. Real pix r lifelike. Happy with purchase. Canon website is extremely bad designed n thr s bo straightforward way 2 update warranty like lenovo. Wrote them a mail attaching invoice, no acknowledgement nothing. Camera is good, hopefully won't have to visit service center in 2 years. For any problem check youtube videos. Ths s my 1st n only DSLR. D performance of a camera s not in words bt in its pictures. ₹23.5k.

OF COURSE THE INVOICE NUMBER BY APPARIO DOWNLOADED HERE FROM PRODUCT PAGE WAS DECLARED INVALID INVOICE NUMBER BY CANON INDIA WARRANTY PAGE.",5
"This is my first camera. The pictures are great. Video quality is acceptable for such a mid level cost. The images are high resolution and good even in low light. Same for videos.
For beginners like me,it takes a few weeks just to learn various settings like auto and manual focus. Aperture and shutter.. and ISO...

Youtube is very useful for first time user to get familiar with the settings.

The seller was very nice. Delivery was good and product was authentic,as always!

The quality is good with free bag and a 16 GB sd card,but had to buy 128 gb as 16 gb is low space for a camera that takes high resolution images and videos.

Just go for it.",5
"I'm using this camera from past 6 months and I will recommend this product to beginners if they get it at around 20k.
You can get great photos using it.
To improve quality of photos even more, 50mm prime lens is recommended.
Added benefit is having wifi and NFC to easily transfer your photos to share it with world
Although don't buy it for making videos.

I have added some photos that clicked using it for you to see.",5
"I need to return or replace the Product, as it was not informed to me by canon or amazon that Canon EOS1500D has the hot shoe which has only 4 points not the main 5th one, thus it does not support the studio lights by trigger.

Being a genuine customer, visited whole Mumbai city to buy its adopter, but not available before asking Amazon & Canon to return or replace the product, but they simply getting away by saying Return Window is closed...not fair",1
"I have bought this for product photography but I am strange that this is totally worst camera result that I never seen after 1 year of usage, There is autofocus issue in the camera, this camera does not taking autofocus for all the products at a time.

I have tried so many times and lots of option wise selection also, but these is totally waste of money camera if you purchase it for autofocusing facility.

Please do not buy these camera , as it is totally waste of money, nothing else.",1
"Great product, I naught this 1 day before my family trip. Had no professional photography experience still the pictures were perfect (through auto mode)

Have been exploring the features for while now and if a beginner is looking for phone then this is must have.

I ordered for only 1 lens and now I regret the decision as the 55-250 lens is very costly if naught separately. Would suggest anyone to go for both lenses if the budget permits. Though the 18-55 lens is just fine but if you need to zoom more then not much helpful.",5
It's a great product but the price fluctuates between 24k to 30.5 k which is a big difference.I have even found PPL buying it for 20.5 k .So please wait for the offers to make it a real value for money deal.The add on lens should come with more affordable packages.,5
"If you just want to start DSLR Photography but at the same time a bit confused which model to buy , don't think twice go for EOS 1500D . First of all I would like to clear any some doubts .
1.You will get your DSLR Shoulder bag with your camera .
2.The Kit lens is 18-55 II lens
3.The memory card you get with the package can give you the speed hoto 48mbps . If you want good SDHC Memory card you can go for Sandisk 32 gb or Higher . It will give you a speed of 90mbps.
4.You will get a diopter adjustment dial just at the right side of the optical view finder.
5.Screen brightness at level 4 is probably enough for everyone , where you can extend the lcd brightness hoto 8th level . You van guess how much bright it's actually . Easy for outdoors also.

👉 It's a bit noisy when you shoot in low light , so try to keep atleast minimum light source near your object . Try to keep ISO minimum , change your shutter speed , keep it at 1/10 or lower if the condition outside is too much dark .
The price for which I got these is around 24000 . At this amazing price you are getting a branded DSLR which is basically for beginners , so you may have some complaints about the stuff but believe me it's probably the best option out there with a huge range of modes and operations. Go and grab it, start your experiments with your frames 😊😊😊 .",5
The product was delivered in less than 8 hours. Thanks to Amazon Prime. The product was deliveded in good condition with all accessories as mentioned on Amazon. I'm a new user for DSLr and this camera is very easy to use there are most commonly used modes typebfor photography and it comes really handy. Picture quality and resulting is good for a enter level DSLR,5
"M writing this review after usage of 1.5 years of canon1500D:-

The camera is good - only for new comers into photography.. If you’re a photographer who does paid shoot or is interested in various amounts of genre in photography then I suggest to go with a lil high budget of another camera. This camera is good only with 50MM lens.. if you click pictures with the 18-55 MM lens then you are gonna definitely face issues with Noise in the picture.. same if you use 55-250 there is a high chance if getting shaken images also adding noise into it..if u have budget issues and are very good with post processing skills then you can go for it or else not..

Overall:-

Picture Quality:- 3
Auto Focus:- 4
Battery life:- 5",4
"This is my first DSLR. I will mention few points below which i liked and sumthing i didnt liked.
LIKED:
1) Its good for day time photography
2) its lightweight
3) Its good for normal photography
4) 55 - 250mm lens very good for bokey effect

DISLIKED:
1) Kit lens not so good
2) Flash too bright
3) Night time photo not good.
4) Quality feels average
5) photo quality average",3
"For a DSLR, it is relatively compact, light in weight and easy to operate. Although certainly a step up from a smartphone, it’s just not all that exciting or satisfying to use for anyone with a deep interest in photography. Build quality is good enough to withstand normal usage, although not rough treatment and neither the camera nor the lens is weatherproof. The kit lens is an average performer across its focal length range. I'd recommend paying extra for stabilisation if you add a telephoto lens to the basic package.
It lacks in some features, especially with the 30fps recording, 9-point focus system and the lack of a headphone jack, but if you are into photography, the camera makes up for it with the still great picture quality and amazing battery life for its price. I doubt it would provide the best stepping stone for beginners who want to improve their mastery of photography.",4
"This is my first camera and I'm extremely happy with my choice. It is just the right DSLR for a beginner. The displayed instruction for every function helps you to navigate yourself through them. Within a day or two you will know everything about it. It has a really fast auto focus and the picture quality is absolutely stunning. Being a beginner, I feel that I couldn't have chosen a better one.",5
I am using this for couple of months. In this model Canon has removed the center pin in Hot Shoe. Hence most of cheaper after market external Speedlight flashes cannot be used in this DSLR model. Very few models can be used which are TTL capable - but those are above 4K INR. So anyone looking to buy this please be prepared to invest in costly Canon or third party Speedlight Flashes. Inbuilt Flash is of no use.,1
"This is hands down, best entry level camera for regular use. Begin with auto mode (auto focus, auto flash everything auto). Explore and learn slowly on your own or by watching some videos on youtube, and become an expert in no time. Once you become professional, you can be the photographer at your own wedding. All the best",5
"It’s good for a beginner I must say not for the someone who’s looking for more features in a economical price. I wanted a Camera for a purpose of shooting YouTube and small Events. We’ll never mind we all can always have the best with the option of just a click.
Five keys to take away from this experience.
• Best for beginners
• Not very economical for the price
• Amazon has the options needed
• Canon’s playing with it’s good will
• Well, never mind nobody’s going to take it seriously",3
This is my first ever DSLR and this is been a great experience pictures are so great that I gained a professional confidence that I can click good pictures thanks to cannon for introducing such a great entry level DSLR at this affordable price by Amazone.Battery is also long lasting and very easy to use.i must suggest everyone who is looking for an entry level DSLR please go for this.,5
"Absolute value for money at 23500 (price I purchased for)

Has a 24 MP lens with the latest in-class sensors and controls and even enhanced options like dioptre corrections. For a beginner it even has a setting with creative filters applied automatically to scene which I find to be useful.",5
"Writing the review after a year of use.
I was searching for beginners camera and choose EOS 1500D and bought it at a very valued price during Great Indian sale.
The performance of the camera is stunning and the quality of the pictures is really great. You need to get the basics settings right for a good picture.
I've used it for both indoor and outdoor photoshoots and have got a great output. The battery backup is also long lasting.
If you are looking for a DSLR for beginners I will 100% recommend you this.
Thank you Canon and Amazon.",5
"This one is....I bought this camera for clicking my pictures for Instagram... and this one is amazing...my insta feed is full of awesome picture,reel and video...if you want to know final result then go check out my Instagram...",5
"If you need a DSLR and you don't take many photos go for this.

Quality is so good. Auto Focus and other things are sooo good but after 1 year you may feel to go for a higher version if you are so interested with photography.. but very good product for beginners and people who need a DSLR and for ppl who take photos occasionally",5
Actually I loved this product and ordered as combo offer with tripod+16gb card+ case +uv filter 58mm. Once I placed the order it's split into three separate order and uv filter will be placed an order for 62mm. Again I reach out to CX team and they processed exchange with same item.. now they are telling you are received what you oredered... Not even understand my concern. One major thing I was not received 16gb card along with the camera.. I have tried to get 16gb card with on whole day. But they keep on disconnect the chat on call and said we have to return the whole camera.. when order solit into separate orders why should I return whole things !!! Worst customer service ever and ever...they all rude.,5
