Reviews,Ratings
Worst and defective product received from Amazon and Amazon didn't replace the item saying it's not their fault... Saddened by service and quality.. plz don't buy from Amazon,1
"Nothing like 400w rms....slightly better than my 24w creative sbs..that costs rs.1200😀😀... Sony, dont make us fool with 400 or 600 rms etc...",1
"Received the item on time with good packing. Unboxing is bit tricky. First I couldn't find the warrenty card and power cord, thought they are missing. They were placed very much inside so search for the items properly. Installation is easy
Coming to the performance its awesome the sound is crystal clear with superb bass. Place the small speakers at right positions then only you will feel the surround sound. Use only HDMI cable in ARC slot for better sound output
Onve again Thanks Amazon for the superb product.",5
"Won't be disappointed if you really know what you would get at this price point after reading all the reviews.

Remote functions are really easy to use and works perfectly with Sony Bravia T.V.TV connected to soundbar via HDMI ARC and I just need the T.V remote to control volume.Bass,Treble is just perfect.
Sound quality is largely dependant on the TV content played.
Sony service is very good and trustful.In case of any problems,the service personnel are extremely helpful.",5
"Nice Look.
Very good remote.
in Box : Remote, HDMI Cable, Ox Cable. Power Cable.
over all good.

Thanks Amazon.",5
"Your browser does not support HTML5 video.
 When you purchase a TV sometime it is not sufficient for us to digest the sound from the TV. The option will come to Sound bar or Home Theatre Systems. Considering for a 5.1 it will be some what costly. Here we have Sony HT S20R..
The budget friendly 5.1 Surround Sound bar System for Sony.

I purchased this product on 9th Mar 2021 and received by 14th Mar 2021 for a price of Rs. 14990/-.
After I purchased the product, i just waited for 1 or 2 days for the call back from Sony for Installation, but no information.
Then I just login to Sony website and booked for a demo and Installation for the product by myself.
Within 2 days they came and explained me everything related to the product and setup the connections for demo.

A traditional 5.1 system with Front Channels integrated in Soundbar and Surround Speakers having wires as normal.

Power Output:
L/R/Centre/SL/SR - 67W (4ohms 1kHz)
Subwoofer 65W (4ohms 100 Hz)

PROS:-
Easy Plug and Play
Good Sound Output
Easy to Use Remote Control
6"" Subwoofer
HDMI (Arc), Bluetooth (5.0), Optical Connectivity.
Easy Control for Subwoofer Volume in Remote.

CONS:-
LED Display in Subwoofer having small Screen, difficult to go through Menu.
Channel Separation is poor when comparing with other high end budget products (in HDMI).

But, for this budget, i suggest you to please opt for this product and it will not disappoint you.
For Rear Speaker Mounting i have purchased a product from Amazon itself (shown in images). The product name is SAFWE – SM-02 - Speaker Wall Mount Stand.

Other Points to note:
1. The wire length of Surround speakers is around 8meters only (mentioned in Document).
2. For Best 5.1 results connect the system in HDMI or Optical Input.
3. This device supports Bluetooth 5.0 capable to connect all latest Bluetooth models.
4. No HDMI or Optical or Analog Cable is provided in the Box. It has 3.5mm cable for connecting which is available in the box.
5. No additional speakers can be connected.
6. Rear speakers can be mounted on wall (keyhole is provided).
7. You can opt for free demo and installation from Sony from their website.
8. No Support for Radio.
9. Do not cut the wire for extending, as it will affect the sound quality and more important, it will void your warranty.
10. The Surround speakers should be placed to the sides of your seats and a little bit above your ear level, for better surround sound.
11. You have an option to check the surround test with ""T TONE"" in the product, helpful for checking the effect.
12. Do not place Wi-fi Modem adjacent to the product, which will affect the audio quality (interference) while playing in Bluetooth.
13. PLEASE READ THE USER MANUAL BEFORE DOING ANYTHING. (Available from Sony Website).

Thanks
AB",4
"Received in old box, feels like used product but items in the box are new condition and did not find any issues with the items in the box and looks new.
Pros :
Bluetooth connectivity
HDMI ARC Support
Dolby Digital
V.Good Sound quality
Sony service support
Very Good product at this price range

Cons :
Packaging is not good
All speakers should connect through cable to the sub-woofer
Might have to provide detached cables for surround speakers
Sound from surround speakers are low
Length of the sound bar is some what small
Can't hear at low volume
Looks like tweeters were not provided in the soundbar
No wall mount accessories.",4
"Your browser does not support HTML5 video.
 This is my second review with in week. Iam facing lot of problems this home theatre system , it's automatically hanging ,there is some beep sound coming from sound bar, and connectivity issues I attached Video file about beep sound. finally I dont like it ...sound bass volume not upto the mark
you feel theatre experience you have increase volume more than 60 then you can feel some bass experience . Below 60 it's like tv sound .. my suggestion don't buy it. Sony customer service is ok but this product is not upto the mark....",5
"I was very very enthusiastic buying this one at 13,499 with a limitation like no ARC/optical out from my TV. Only hope was Firetv stick bluetooth out. But after setup i got really really disapointed with the blietooth output from Firetv stick 4k. It was like very very ordinary sound woth big bass. No clarity of treble and bass. I dont know it was due to bluetooth output, but do not buy if you do not have ARC or Optical out.",2
"Am writing this review after one week of usage. Got this on prime day sale for 13500.

Pros:
1) Best Home theatre System below 15K.
2) Sound quality is too good in this price range.
3) Accurate connectivity via Bluetooth.
4) System gives the best Sound quality even with Aux connectivity.
5) You will get the best Sound quality with Bluetooth,HDMI ARC,Optical and AUX respectively.
6) USB input to play mp3 files.
7) HDMI ARC Support.

Cons:
1) Lot of Wire Management required.
2) Provides only AUX cable with the box. Optical cable and HDMI cable to be buy separately.

Overall Verdict:
Guys just go for it if you are looking for a home theatre system below 15K. It gives best sound output with all inputs. Bluetooth or HDMI ARC are first choice of connectivity. Even Aux won’t disappoints you. Do not go for any 2.1 channel setup if you have the budget of 15K. I even tried JBL SB 160 in this range but this is cool. This is SONY Boss it will never disappoints you.

Note: Make sure your HDMI cable version is 2.0. Then only ARC will work.",5
"It's got good bass with surrounding sound which will work only of you have connected it using either a good optical or HDMI cable. There are good handy features like voice and night mode. Look wise it's a beautiful piece. Overall it's a good product but there are some cons also.

Cons:
1. Wire length for surround speakers is too short. You will never be able to place speakers in same direction as suffering by sony.
2. There's no option to set treble so you csn set tones as per your music taste. But it's okay if you prefer high bass.
3. No sound whatsoever when volume is set to 40 and below.

Sony - people buy this system for surround effect but what's the use if surround speakers can't be placed at right place because of short wire length.",4
The sound quality is really amazing at this price point . I have the Bose sound bar for the main hall and brought this for a bedroom setup and the volume output is average for movie viewing which is perfect for a small bedroom . But the Bluetooth mode has much louder output and very good bass. This has more bass than the Bose sound bar which is very impressive and the sound quality is also very comparable . For this price point it didn’t get any better than this .,5
"Excellent Home Theater i would say. Aftet doing research on which product will be best in 5.1 dolby and dts supported homes theater on 20k price range i found this. I did search a lot for reviews on this product and found utterly satisfying.

Sound Quality - Excellent (Undoubtedly Sony)
Home theater experience - Awesome (Cinema Hall experience)
Built Quality - Excellent.

The only thing could have been better if sorround speakers wires were more in length.
Remote functionality - Could have been more user-friendly.",5
"Too worst experience. No dolby effect and Sound Quality too low.

so I will replace this product. k wait and watch.",2
"As this is my first home theater I cannot compare with others. Am using with my MI 4a. Am having a good sound experience at my home. Sound is great when connected with ARC Hdmi. But could only enjoy the good sound if movies played on OTT. For DTH it's just ok.
I took for 14,999 but guys jus wait for bank offers. If I would wait for 2days then I could get it for 11,999 from Amazon Compitator app.",4
The name is enough Sony!!!! It lives up to its name. It was a major upgrade for me from earlier 2.1 system. It’s easy to install though the smaller surround speakers need some work to be installed as they are wired and need to be installed slightly away from main soundbar and woofer. The installation is simple. I am using Bluetooth to connect the fire tv with the system and it works flawlessly. You need to do some settings in the menu to get quality output from the surround sound speakers. Sound is awesome! You can set the sound level you want from the surround sound speakers. They are supposed to be installed behind the listeners to give the effect however the wires are just enough for a medium size room. Bluetooth connectivity is good. Overall I am happy with the purchase.,5
"Your browser does not support HTML5 video.
 After thorough research, I finally ended up buying Sony. Earlier, I was thinking of buying Bose or Yamaha but after analysing factors like ROI and usage, I finally decided to buy this model of Sony. I am a brand loyalist of Sony. Even I was using Sony phones till recently just because of its crystal clear Music.

About the delivery and item:

It was delivered on time but there were some minor scratches were found as it was not packed under additional carton. So, I applied for replacement and it got replaced very next day. I am so happy at the delivery front of Amazon always.

About the product:

I installed it myself as it was easy. There are five input modes :
1) USB - Any USB drives you can connect
2) BT - Bluetooth connectivity is superfast
3) TV- HDMI Arc.
* I tried connecting it in all the 3 HDMI ports of my TV indeed HDMI 2 has mentioned ARC but unable to connect it.
4) TV-Optical
*There is neither optical nor HDMI ARC cable is provided inside so you have to get it om your own. There is slight difference in the output of Bluetooth, HDMI ARC and optical.
You will get best results in Bluetooth and HDMI.

About the subwoofer:

Best in class.",4
"Reviewing after one month of usage.
Once product is delivered, Authorised person from sony came and stamped the warranty card and also helped in wall mounting the speakers.

Regarding product: the sound and bass is really excellent. But only issue is that they did not provide HDMI ARC cable with it (with provided analog 3.5mm jack sound quality is not that great). So if you want great quality sound, you have to buy it seperately.",5
"Exelent Product,
Sound quality Super
Really you feel Teatro Experience
High quality Material
Every thing is Good
5.1 splitting not up to the mark but ok
Only one thing i won't like this product its ""Made In China""🥺🥺. I expected as Made in Japan",4
"The worst part is below 50, it's as bad as your TV sounds. Beyond 50 it works better. Now the 2 speakers are preety useless given that the front 3 ones work great, you will get all the sounds from it and the surround sound is minimalistic but it's there. At high volume 75 odd is when you will experience this home theater but by then you are sure to annoy your neighbours. Sound quality can be a lot better too.",4
"Sound quality is average. It does work for the given money. Bluetooth connectivity is great, only stereo though. I couldn't connect the Fire TV stick directly with this. Seems the ARC & CEC is not supporting Fire TV. Other soundbars does. It claims that it supports dolby digital, couldn't test as there isn't any support for the Fire TV. Only stereo audio produced through optical. 5.1 channel only works with ARC, nothing else. I contacted Sony, no support from Sony service.",4
Straight away go for Sony RT3 if u can spend 3-4k more...it gives proper surround sound... HT s20r is more like a general speaker-woofer...effect of surround is poor. Chanel seperation for the rear speakers is poor. If its a small room(around 13'x16') it will do the job....5 stars for the sound quality. 1 star for the surround. No return..so shifting it to bedroom.... living needs better sound.,3
"The first thing that came into my mind when I look at the package was it's already used and damaged one. As expected all the items are dislocated. Pouches, thermocol supports were torn and broken. Then I tried to install and play some music. The connectivity is good and also the output was great but you need to put the volume up to 60. Otherwise, your TV speakers would give more sound than the sound system. The satellite speakers are barely useful. They are just normal stereo ones. The overall experience made me lose the trust on Amazon that we might not get brand new items every time. Have returned the item and got a refund.",3
"The system was delivered in perfect condition and on time. It was easy to setup with all cables and speakers. All featy work as expected. I connected using an optical cable.

Sound is good , but not extraordinary. It lacks a bit clarity on the mids. You would feel a little bit of hollow sorround bass more than the vocals.

One negative point is it does not have a trebble control. Bass control works fine from remote.

Overall, if possible do a sound test at a showroom a d don't discount unknown brands , cause sometimes they sound better than branded ones.

I had a intex 2.1 system earlier whcih was way less expensive and sounded mostly similiar ifnot better. This does look better but does not justify the15k cost.

I assume the service part is also a plus. Sonny folks visited after purchase and did a demo.",4
"Sound quality is awesome. Great customer service.

I was not expecting a demo to happen, but was delighted when the person called in and indicated it was included. they can even take care of the wall mounting during this demo (but it needs to be informed before hand).

The person who came for the demo (Jignesh) provided a detailed walkthrough of the set up and usage. He even indicated the advantages of connecting via the optical cable vs other modes and gave several other tips. Increased the volume on all the speakers to result in an awesome surround sound effect.",5
"Your browser does not support HTML5 video.
 This product of sony company is soo poor
Bluetooth connectivity is soo bad
Sound quality is poor
Bass quality is not soo good
Do not purchase this product",1
"Worth spending money ..... great product at this price.
No other product is available in this market at price band of 15 K.
Either you spend 40 K above in Yahama, Yamo etc like brand to get same level of sound quality
Only cons is that length of speakers are design to 10X10 room size",5
Installation team is very good in explaining the features and installed the product in professional way.Thanks to SONY Team for the same.,5
"Hello everyone.
Writing this after 2 days of usage. Since this is my first purchase of soundbar I totally satisfied with this product. I will recommend you to buy this if your budget is below 15000.
It delivers sound with clarity and deep bass. For ease I mention its special features as keypoints

* Touchsensing buttons on the subwoofer
* a Small display on the subwoofer
* Adjustable bass
* Sleek remote control
* Analog input where you can connect your phone (cable comes along with the system) (3.5 mm jack)
* Various modes with Dolby support

Really Happy about the purchase... : )",4
"Product is awesome...

For me, Optical digital cable is not delivered, i don't know why?",4
See first mistake that I have done was I was comparing Sony sound to onkyo system . I was earlier using onkyo sound thought this Sony home theater must sound better than onkyo but I was wrong . Onkyo was far away better than this one . But my onkyo was 10 year old one so when compared with this new Sony system this one is far away better when compared technology wise . But sound onkyo is better .,4
"A long long wait to buy my first Home Theatre came true with this. There is no need for a special certification for Sony. The Demo guy came and unleashed the beast in my HT. Terrific experience it was.

For anyone who has doubts about the performance of this HT, I will say ""Blindly buy this"". You will not regret. Handling by Amazon was good....and swift too..

Overall...it was a happy purchase",5
"Product is good, if not exceptional. Provides decent sound and base via HDMI ARC & Bluetooth.

The sound bar turned out to be smaller than expected. Photos can be deceptive. It measures 76 x 9 x 5 cm.

Demo & installation is provided by Sony at no additional cost. You can call Sony customer care if you don't receive a call.",4
"Sub woofer is not that powerful for music listening if you want thumping/deep bass. Sound from soundbar and
surround speakers are very good but hissing sound can be heard while playing music,might be manufacturing defect.
Connectivity -5 *
Sound Quality-
(1)Voice- 5*
(2)Bass-3.5*
Best part is got at 12,600 inr during Republic day sale",4
"Our room was 17by 10 and it’s an awesome addition.
This higher Watt recommendation is as you connect with 5.1 output the sound is low and if its normal analog is sufficient. Prefer to Buy 1000W as it's a single time buy.
You need to buy the Audio Digital output cable separately.(Would be happy if it's given in the box)
As the installation persons also didn't carry one to buy and had to wait long to get one and connect it myself.",5
"Nice product, I got this for Rs14500. Thanks to Amazon Divali sale nd SBI 10% cash back offer.

Coming to this sound bar with 5.1 channel, 400 W sound..

Its more than enough for a room size of 12 x 18 feet. 50% of 400W sound itself giving Theatre effects with huge sound with super high quality.

And for Bass lovers it may bit disappointing as these products will produce Bass suitable for home..",5
"Crystal clear sound with recent bass. This is probably because i have fixed the system in medium sized room and not in the hall. Moreover for surround i have met the satellite speakers in in opposite 2 corners of the room.

Installed by myself. Because of inceasing corona cases didn't allow installation team to come. So far everything is good.",5
"Sony build quality and sound performance, never turned me down, I'm already having Sony Smart TV, and Sony Headphones WH-1000XM3, one of the best sound quality. The soundbar is really good. Deducting one star, as the AAA batteries were not in the box, as they have mentioned in the product description. Also, they should be giving an HDMI ARC cable along with the home theatre. If company is providing their own make of the cable, it will be useful, otherwise, in the market there are many HDMI cables, which either doesn't work or are not compatible.

Overall a good experience with these 5.1 channel soundbar home theatre in this price range.",4
I got defective product. When i connect bluetooth and play for a 10 min after 10 min sounds gets crackling (like something is burning inside the box) on every speakers. I always trust sony but this time happened something else. Immediately i returned it. But thanks amazon Refunded entire money within 1-2 days. Sound system was good it has decent bass and clear sound perfect for a small to medium room.,2
"Great product as usual from Sony, value for money during the Amazon sale. Only wish a HDMI ARC cable was included as part of the package. Had to buy one separately since that's a must else you settle for lower performance but more expensive S/PDIF (again cables and adapter need to be purchased separately) or Bluetooth.",5
"Awesome purchase, as usual sony is always committed to deliver quality.

The installation service is also well in time by Shri Narender, his behaviour is really humbly and polite.

There is a specific point of mentioning regarding the behaviour because earlier to Shri Narender, some Mr Govind has arrived for the installation service but his behaviour was absurd rather humiliating which makes you feel that the customer is always dishonest. He will make you feel a petty customer who does not know no about such products and there procedures, he boast for the Sony brand logo printed on his t-shirt which he does not deserve at all. Mr Govind was least concern for my time schedules and priorities. He was annoyed with me for attending phone call of my family.

Anyways this Home theater is really a treat for ears.",5
It is not even 4 months and one of the Surround Port is not working. My old basic 5.1 speaker of Philips worked for almost 7 years without any issues and still works. I did not expect such an experience with Sony. I wish the Service Center has an option to fix it.,1
"When connecting audio from Bluetooth or analog then the sound volume is good. But as optical input is connected in 5.1 channel TV input then immidiately sound becomes 50% less. To see movie in 5.1 sound the I have to do volume at 100%.
Is anyone else is also feeling low volume in 5.1 TV input mode.",4
"firstly I was a bit disappointed because of it's soundbar size nd it Bass , more over it is not connecting to my Moto tv through HDMI arc , I could not hear any surround effect , so Ive decided to return it .
But then I've made up my mind for a last try n bought a high end quality HDMI cable online n connected , finally the HT is working through HDMI arc , later I've downloaded movies which has DD 5.1 Channel audio output , then the result was BOOM .",4
Awesome👏😊 Soundbar by sony i have used sony old home theater system of 10k before buying these and ohhhhhh these blows my mind😏 had an thumping bass it shakes all my window after settling up the volume of subwoofer at 12 and soundbar volume at just 50 (max upto 100) but if you are living in a flat then you are just able to increase volume upto just 50 after that you will get complain from neighborhood 🤣✌🏻 so go for it don't think sony is the best company best delivery thanks to seller ☺ and it is very easy to Install it by your own no need to call any professional ☺✌🏻i am giving these review after using it 5-6 days and also i have tried at maximum volume its very clear also at max,5
"Blutooth is good.
Sound quality is best.
Bass is enough.

But...
I have given 4 stars because the length of rear speakers(rear left & rear right) wires are not sufficient as both has 20feet lengths respectively.

If it is 15metres length, it will be enough to use this best sound system in (hall)Living room...

Because cutting speakers wire and extension is not adviceable as sound quality may decrease Or life of the sound system may decrease...
If all wires are lengthy, they can be easily Concealed in walls...

Best product in 15k rate...",4
"Sound quality is good but one issue is low volume output... Sometimes you won't hear anything if volume is less than 40. Not sure we will get any software update for the same.
PS: If the provided satellite speaker wire length is not enough don't cut and join, it will lead to void your warranty.",4
I am a big fan of Sony products.. but in this case the sony company disappoint me gor installation purpose... They called us without any prior notice n suddenly told us that they r coming for installation... That time no one was at the home... We asked for change the timing.. they were so rude they disconnected the call... Very much disappointed,3
"Sound quality is very poor you can hear only bass and mid voice poor high freq perfomance, bass quality is ok on volume above level 50, below that my tv volume is better. For given high price we will get better perfomance from brands like zebronics and boat etc. Surround sound is ok on high quality videos. Rear speaker wire length is short for my 12 ft width hall.",2
"This is my first review of any product in Amazon. It was my dream to buy a Sony home theatre. I went a step ahead with the affordable sound bar fir 15990. I was looking to buy 600W sound bar, since our hall is quite small I was contended with 400W. But seriously you don't find much difference. Coming to the quality of the sound bar, I was amazed with the sound quality especially the basss from the subwoofer is just brilliant whether you play a song or a movie even the little minute sound details are crisp. The sound from the two rear speakers are little low but that is very negligible infront of the main speakers. The final verdict: If you are looking a sound bar in 15-20K range, this is the one",5
"Very affordable and adequate for domestic use. Nice and elegant looks. Practical in use. What I dislike is controlling the menu features through remote control is very difficult. You cannot see menu display on TV and you have to refer manuals every time. Menu items which appear in sound system display in short forms are not easy to remember. This is why I did not understand for long many of the features which aew available. Apart from these, it's a great sound system for home.",4
"There's no doubt on the product quality in terms of build and aesthetics. The touch sensitive controls on the sub-woofer is amazing. BUT, sound? Dont expect heart-thumping sound from this system. SONY HT S20R mentions 400W. Dont be fooled to think it is 400 RMS. I have multimedia speakers from JOHN BARREL (200 RMS) which ironically has a heart-thumping sound and costs half the amount. The SONY HT S20R is targeted for somebody who loves Sony's signature sound (balanced high/low/mids) wherein the sound does not crackle even in high volume.",2
"Sound quality of the system is Good but not the Best. Bluetooth connectivity is good, there is no loss of signal. Build quality is very nice and sleek. Sound effect of sub woofer is just awesome... Overall Sony is Best in sound systems.

I request Amazon to direct the sellers to deliver the package in a good box, coz which box i recd was in a very dirty condition.",5
"Product performance on Bluetooth is excellent. Sound and Bass quality are also good but, the surround speakers are not that much effective, which was expected. Very low volume is heared from surround speakers even after raising volume by to 12 (full).",4
"WoW and Amazing are the words to describe the sound quality and the clarity of these speakers. Great job done by Sony by providing these sorrund speakers. This is of the reasons sony is one the of the pioneer's in Audio industry.
This is a must buy for all the music and movie fans who wants to feel a true cinematic experience in a medium budget.

And sony tech did an outstanding job by installing the speakers. They made the experience even better. Kudos to everyone good job guys",5
"Execellent surround sound. If you want loud music simple switch the input to PCM from dolby in TV settings.

In offer got it for 12.5k. Good looks decent channel separation. Quality and clear audio.

Other options at this price are zebronics pro 9400 and boat. But most of them are unavailble.

Bass is also good enough too.",5
"For everyone complaining that the satellite speakers aren't loud enough
You have to use 5.1 supported content for them to work as expected, you morons.
Most of the HD channels, and all of OTT is mostly 5.1 these days.",5
"Received damaged product where it is already having dammage on the right side of subwoofer.

Found 2 NIPPON batteries inside remote instead of sony branding batteries which are not supposed to be inserted in remote already.

Package was not satisfactory, found tampered already used and again returned by someone.",1
"Just sony brand name...nothing impressive...sound quality and bass ok ok.

Satellite speakers sound is very low.

Till 30 volume it is not even audible...

Get lots of options for 15k....",3
"Value for money... The best 5.1 HT system under 15k available in the market.. I've gone through jbl, philips, f&d but this one is just lit. So happy and satisfied with the product. Thank you SONY and Amazon. Early delivery of the product.. Good works from amazon. The only think which I didn't think is good the packaging of the product, could have done better. Product is safe and sound.",5
Sony always 👍best. It's value for money and Sony is also providing free demo and installation service for it. Good sound quality with good bass but only problem when you see movie if voice is below 30 then you will not hear anything you have to increase the voice level. For listing musice with good bass is good at this price. Recommend it for Sony brand and good service. Thanks to Amazon for 2 days delivery to my location and Sony for installation and demo service.,4
"The sound bar gives adequate sound and just OK bass. So need to be sure of ur requirement prior to going for purchase. For music freaks, NO!! For home users, May Be!!

My problem has been with the serviceability of the set. It became unserviceable in the very first month. Had to be repaired through Sony Service centre. That too with lot if delay....",2
I have received a replacement product today... I have clicked pictures which has a small hole on the product... Product is working good.. I have no complaints in the product.. But when I received the item I got slight damage on the outer cover which looks bad.. I will continue with the same product but I need some refund for this damage.. I expected the call as I have send the details today itself as I have received your product today... Please check my account iam a good customer for amazon... Iam feeling bad why the costly items are not taken care.. Awaiting for your reply,4
Sound quality is amazing and justified with this price range. One more thing to mention here that Sony is providing one time free installation with this product. Sony service engineer Mr. Jitendra Yadav came for installation and he installed the 5.1 chennal setup perfectly. Now we are enjoying movie like a theatre on our big screen tv.,5
"Worst worth less product, product is nort working properly from 3 months of purchase there is no proper services,no connectivity,no customer service support,no proper technician,from January to now it is may same problem persists,inspite of calling many times I didn't get any resolution for my problem,who are in hyderabad dont buy the product 16000 waste of money, literally pouring money in drain. They don't have proper technicians.",1
"Product is worth for money.
Sound quality is truely wonderful.
Dolby digital is awesome. I watched dolby trailer of marvel's avengers and it was felt like i m in theatre.
Bass is also above average.
At this price range of below 15000.
It is best in class.
Recommended without any doubt.
And the installation n demo is quick and responsive.",5
"Super baas
Hdmi arch connectivity with mi tv is excellent
5.1 works only with hdmi arch and hd vedio content
As per cost sony is giving less
For more features but you have to pay more",4
"At the rage of price this was best product and this was more than enough for home needs... after habituated with this system, you will get irritation to here direct sound from your TV due to loud sound.",5
"I was returned this product....
Because of this is not dolby product, it's pure ordinary speakers. It's not worth full more than 1500/-rupees.
I did not heard the songs more than 2 mints through bluetooth.
Very very hard to hearing the music through bluetooth. That's why I'm returned this whole pack.",1
"I bought a sony HT-S 20R. Today Mr Vishal Kharva came at my home from Shree Parshwa services Alkapuri, for installation and demo. He installed my hts and give me full demo, I am fully satisfied with his work, great service. Thanks.",5
Perfect for small size room,5
"Weather you want to use it for listening music for watching movie or for watching regular TV you will experience the signature sound of sony which is the best in its range.
Sounds extreamly well and certainly makes your living room a theater.
If your budget is allowing you then definitely go for it without a second thought.",5
"Please go for some higher models than it as it have good bass , good function.But while using it under 20 volume you will not able to hear the vocals clearly . You can go for some higher model like tall boy of Sony . They are best than this .BTW home theatre is superb in high volume .",3
"The sound quality no doubt Sony is much better as the name is.
Purchased on big billion sale at rs15570.

Satellite speakers can be connected but not required for small room. Technician from Sony came for demo and installation which was not expected. Good service provided.",4
Overall very good product under the budget of 15k.. Bass is not up to the mark but voice of the music is very clear. L& R speaker's wire is large not recommend to attach extra wire if required.. because warranty will be lost if we do that.,5
"Remote control superb,Bluetooth Connectivity Good, and atlast Sound quality is good And U feel like a Theater while watching movies with This, Surrounding sound is awesome,But only when volume is above 80 in remote control,While listening to the music Bass Quality is not much loud than i Expected from sony brand, Coming to that point I totally disappointed...Voice is fully clear Cristal...",3
"It's a premium product, as expected from a brand like sony. Decent for a mid size room. Very strong bass. Top end vocals could be higher but it's still good.
Installation was provided by sony. Installation executive was knowledge and helped a lot in placing the speakers in the right place.",5
Amazon did a wonderful job in delivering the package in time. It was very well packed and did not endure any damage. First of all we were not sure how the product would be but azon surprised us. Not only is the product really good in its built but the sound quality is truly superb and is actually what you would expect out of a Sony product. Thank you sony India and Amazon for such an amazing product.,5
You can't just cluster the speakers together and expect surround sound. Google how to arrange a sound system. Generally a few of the speakers have to be at least two feet above ear level and at the edges of the room. Play around to find out what works for you. The product itself is too notch.,5
"After one week of. Usage, No problem found.
1. Best Sound quality
2. Fast Bluetooth connectivity
3. Overall performance The Best",5
A Good Home Theater; worth for the money. Thanks to Sony and Amazon for the product :),4
"there was two speakers, one sound bar , one woofer. Not used other two speakers as there was no need. It is good but unfortunately not able to connect to my TV. as model is quite old can recommend it if tv is not too old.",4
Good sounds,5
I really liked the sound quality of the system at this price. Good job done by Sony. One of the best sorround system at this price range available in the Market. Satisfied with the sound quality and overall performance of the Product.,4
"Upgrading from an old budget system, this system is a good all rounder with easy to set up wiring and easy to use features. Pairing with a TV that allows audio sync will eliminate your need for its remote and being a Sony product, build quality is unquestionably good. Package was delivered on time and with no damage to the exterior.",5
"I bought this system last week because I love music and music with Sony its like heaven, moreover Mr. Vishal Kharva who came behalf of Sony for Demo was so kind and help me lot to use this music system very smoothly. So thanks to Mr.Vishal & specially Amazon to send product before time. Thnaks a lot..........",5
Sound quality is the best and awesome experience with surround sound.. had very pleasant experience with installation service from Sony technician Mr.Vishal kharva from Shree parshwa services from alkapuri.. on time delivery and hassle free installation.. overall very good product..,5
The quality is good but the volume starts from 45 to hear the music. I suggest going for the next level Home theater in Sony. Service is too bad. Sony executive called me as said please check-in YouTube for more information and installation,3
Speakers work fine. Bass and sound are awesome. But doesn't work with third party HDMI ARC Cable. Every application of TV lags with this external HDMI Cable. Unable to listen even ten seconds properly. Don't buy if you wish to use it with HDMI and watch YouTube/Netflix. Good for others. Bluetooth works good,3
"Too much Delayed delivery. Sound quality is nice with deep bass but lacks high frequency response. High frequency is totally suppressed. To connect to TV, ARC cable is required which is not supplied with soundbar.",4
"Its been 6 months...
Sound quality is Awesome. The Bass is balanced and only thing is we can here the sound quality after increasing 45 level of volume",5
"Good material for medium value, everything (bass, surround) good ,more sound for optical cable. I suggest buy optical cable with home theatre",5
"Overall perfomance of this device is good.
I feel better experiance with this when it connected to our tv and watch dth pgm in dolby plus sound.",5
Nice sound quality. Fully smart,5
"It was superb. Sound quality is just amazing it is very loud and crystal clear sound with thumping bass. Very Happy with this product thanku sony , amazon and customer service is also good",5
"Good quality build and output.
Sound seems to be slightly towards bass, so you might miss high freq notes a little.",4
"No demo and installation service, after followup 100 times, sony customer care is useless, they are very much concerned about their company policy, no care of the cusneeds, after purchasing 3 days its lying with me like show pieces, useless, I tried as per the instructions manual and youtube, then also its not working no sound.",1
Deep bass and surround effect while watching movies makes me crazy . really i am satisfied with it . thanks to amazon specially because i got it by 13.5K using 10% discount on cibi bank credit card.,5
"Wonderful product at this price range..! Loving it.. Thank you Sony :)
Quality is amazing as always..!
Thank you Amazon for bringing this & Super fast delivery..",5
"Sound bar quality is excellent.
But disappointed with the subwoofer, bass is not upto Sony standards.
Bluetooth connectivity is excellent.
Audio quality is good in optical & hdmi than bt & analogue signal.
This model is worth for watching movies not for music lovers.",4
"Very nice bass, punchy. Subwoofer has separate volume control. Option to control left and right surround speakers. But the menu is little difficult to use.",5
"Sound power is below my expectation. But it is ok for my room. Sound is ok. Dolby effect is not much effect may i need to use hdmi or opical input. Presently using bluetooth

Any way i am enjoying the dystem. Very good experiance.",4
Its good bass was not much good and its value for money for big room its not suitable it is comptable for small and medium rooms and rare spekers wire was also so good and long to Large rooms upto 7 meters its good,4
Absolutely mesmerizing experience. You might get zebronics 9400 pro for a 1000 less but this will easily beat Zebronics. I'm a tech youtuber and so i can sense this quality. Please watch the review on my Youtube channel - Techknow Gyan Hub,5
"Bluetooth 👍
Optical 👍
Analog 👍
But the volume has to be above 70 to have a good experience and the rear speakers add nothing to the sound output when u play audio files.overall a good product from sony.",5
"Super, easy to installed, my hall is 24×12 big size, my Tv is LG 65inch 7300 recent model , I connect TV to
sub woofer HDMI cable 1)Blue tooth connection is super,2)sound quality super, 3)base quality super,
After connect to sony I feel my hall is cinima theater.",5
Audio quality is good. Worth it's . memory. Recommended purchase of you are looking for a 5.1 channel home theater in a budget,5
"I had earlier ordered Marshall Bluetooth speaker with the same price but trust me you won't regret buying it.

Good Bass
Awesome Sound Clarity
Good Loudness",5
"Blue tooth, sound and make quality is good. I am writing this review after using two days. Sound clarrity is damn good for 15*15 room.. little disappointment for bass lovers. Over all product is good and service engineer also responded ontime for installation and demo.",4
